Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,55.6,"[[6.8636e+03 5.1800e+01]
 [1.3800e+01 2.0000e+00]]","[[27661.6     0. ]
 [    0.     63.2]]",0,34577,0,79,23178,41,11399,38
2,100.0,55.8,"[[6.829e+03 5.360e+01]
 [1.380e+01 2.000e+00]]","[[27530.4     0. ]
 [    0.     63.2]]",164,34413,0,79,23057,52,11356,27
4,100.0,51.0,"[[6.6316e+03 5.2200e+01]
 [1.5200e+01 6.0000e-01]]","[[26735.2     0. ]
 [    0.     63.2]]",1158,33419,0,79,22390,53,11029,26
6,100.0,55.6,"[[6.2258e+03 5.4800e+01]
 [1.3800e+01 2.0000e+00]]","[[25122.4     0. ]
 [    0.     63.2]]",3174,31403,0,79,21043,49,10360,30
8,100.0,55.8,"[[5.6152e+03 5.1400e+01]
 [1.3800e+01 2.0000e+00]]","[[22666.4     0. ]
 [    0.     63.2]]",6244,28333,0,79,18983,53,9350,26
10,100.0,51.6,"[[4.339e+03 4.480e+01]
 [1.500e+01 8.000e-01]]","[[17535.2     0. ]
 [    0.     63.2]]",12658,21919,0,79,14680,58,7239,21
12,100.0,50.8,"[[3.0192e+03 8.3600e+01]
 [1.4400e+01 8.0000e-01]]","[[12411.2     0. ]
 [    0.     60.8]]",19063,15514,3,76,10391,54,5123,22
14,100.0,50.2,"[[1.9618e+03 1.2220e+02]
 [1.4200e+01 1.0000e+00]]","[[8336.     0. ]
 [   0.    60.8]]",24157,10420,3,76,6990,42,3430,34
16,100.0,51.0,"[[1162.6  107.2]
 [  13.2    1.6]]","[[5079.2    0. ]
 [   0.    59.2]]",28228,6349,5,74,4256,47,2093,27
18,100.0,49.8,"[[783.   63.8]
 [ 12.4   1. ]]","[[3387.2    0. ]
 [   0.    53.6]]",30343,4234,12,67,2838,43,1396,24
20,100.0,55.2,"[[634.4  41.6]
 [ 10.4   2.2]]","[[2704.     0. ]
 [   0.    50.4]]",31197,3380,16,63,2270,36,1110,27
22,100.0,51.8,"[[519.4  51.6]
 [ 10.6   1.6]]","[[2284.     0. ]
 [   0.    48.8]]",31722,2855,18,61,1912,41,943,20
24,100.0,48.2,"[[437.8  46. ]
 [  9.    0.6]]","[[1935.2    0. ]
 [   0.    38.4]]",32158,2419,31,48,1617,35,802,13
26,100.0,50.0,"[[360.8  48.2]
 [  7.    1. ]]","[[1636.    0.]
 [   0.   32.]]",32532,2045,39,40,1367,29,678,11
28,100.0,50.8,"[[305.4  46.6]
 [  5.4   1. ]]","[[1408.     0. ]
 [   0.    25.6]]",32817,1760,47,32,1176,24,584,8
30,100.0,49.6,"[[254.2  48.8]
 [  4.6   0.8]]","[[1212.     0. ]
 [   0.    21.6]]",33062,1515,52,27,1012,21,503,6
32,100.0,45.6,"[[215.   46.6]
 [  4.2   0.4]]","[[1046.4    0. ]
 [   0.    18.4]]",33269,1308,56,23,873,18,435,5
34,100.0,45.2,"[[194.2  30.4]
 [  4.2   0.2]]","[[898.4   0. ]
 [  0.   17.6]]",33454,1123,57,22,751,16,372,6
36,100.0,42.8,"[[161.8  25. ]
 [  4.2   0. ]]","[[747.2   0. ]
 [  0.   16.8]]",33643,934,58,21,623,16,311,5
38,100.0,53.4,"[[144.   10.2]
 [  3.6   0.6]]","[[616.8   0. ]
 [  0.   16.8]]",33806,771,58,21,515,15,256,6
40,100.0,48.4,"[[119.   15.2]
 [  3.8   0.4]]","[[536.8   0. ]
 [  0.   16.8]]",33906,671,58,21,447,16,224,5
42,100.0,49.0,"[[100.4  15.2]
 [  2.8   0.4]]","[[462.4   0. ]
 [  0.   12.8]]",33999,578,63,16,388,9,190,7
44,100.0,63.8,"[[84.6 14.6]
 [ 1.8  1.4]]","[[396.8   0. ]
 [  0.   12.8]]",34081,496,63,16,330,13,166,3
46,100.0,58.0,"[[77.8  2.8]
 [ 1.   0.2]]","[[322.4   0. ]
 [  0.    4.8]]",34174,403,73,6,269,5,134,1
48,100.0,65.8,"[[61.4  5.4]
 [ 0.8  0.4]]","[[267.2   0. ]
 [  0.    4.8]]",34243,334,73,6,224,3,110,3
50,83.33333333333333,47.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34292,285,75,4,190,3,95,1
52,71.42857142857143,38.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34342,235,76,3,159,0,76,3
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34385,192,79,0,128,0,64,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34444,133,79,0,89,0,44,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34484,93,79,0,62,0,31,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34507,70,79,0,46,0,24,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34514,63,79,0,42,0,21,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34516,61,79,0,40,0,21,0
