Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,52.2,"[[6.7674e+03 1.4960e+02]
 [1.3200e+01 1.0000e+00]]","[[27668.      0. ]
 [    0.     56.8]]",0,34585,0,71,23171,48,11414,23
2,100.0,52.2,"[[6.7972e+03 1.1940e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23167,51,11416,20
4,100.0,52.4,"[[6.7828e+03 1.3380e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23168,50,11415,21
6,100.0,52.4,"[[6.7806e+03 1.3600e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23176,42,11407,29
8,100.0,52.2,"[[6.787e+03 1.296e+02]
 [1.320e+01 1.000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23173,45,11410,26
10,100.0,51.4,"[[6.7756e+03 1.4100e+02]
 [1.3400e+01 8.0000e-01]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23167,51,11416,20
12,100.0,51.4,"[[6.7572e+03 1.5940e+02]
 [1.3400e+01 8.0000e-01]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23172,46,11411,25
14,100.0,51.6,"[[6.783e+03 1.336e+02]
 [1.340e+01 8.000e-01]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23168,50,11415,21
16,100.0,52.2,"[[6.7648e+03 1.5180e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23173,45,11410,26
18,100.0,52.4,"[[6.790e+03 1.266e+02]
 [1.320e+01 1.000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23170,48,11413,23
20,100.0,49.8,"[[6.6922e+03 1.3420e+02]
 [1.3800e+01 4.0000e-01]]","[[27305.6     0. ]
 [    0.     56.8]]",453,34132,0,71,22861,55,11271,16
22,100.0,51.6,"[[4.9512e+03 9.7200e+01]
 [1.2800e+01 8.0000e-01]]","[[20193.6     0. ]
 [    0.     54.4]]",9343,25242,3,68,16909,48,8333,20
24,100.0,56.6,"[[3176.6  370.8]
 [   9.4    3.2]]","[[14189.6     0. ]
 [    0.     50.4]]",16848,17737,8,63,11882,44,5855,19
26,100.0,55.2,"[[2.0028e+03 6.7800e+01]
 [8.4000e+00 1.4000e+00]]","[[8282.4    0. ]
 [   0.    39.2]]",24232,10353,22,49,6932,37,3421,12
28,100.0,56.2,"[[942.8  33. ]
 [  6.2   1.2]]","[[3903.2    0. ]
 [   0.    29.6]]",29706,4879,34,37,3268,25,1611,12
30,100.0,60.0,"[[649.8  35. ]
 [  5.2   1.6]]","[[2739.2    0. ]
 [   0.    27.2]]",31161,3424,37,34,2291,25,1133,9
32,100.0,46.8,"[[523.2  31.2]
 [  4.8   0. ]]","[[2217.6    0. ]
 [   0.    19.2]]",31813,2772,47,24,1857,16,915,8
34,100.0,63.0,"[[417.4  12.8]
 [  3.    1.2]]","[[1720.8    0. ]
 [   0.    16.8]]",32434,2151,50,21,1436,19,715,2
36,100.0,65.0,"[[315.8  18.8]
 [  2.2   1.2]]","[[1338.4    0. ]
 [   0.    13.6]]",32912,1673,54,17,1121,11,552,6
38,100.0,73.6,"[[237.6  13.6]
 [  1.2   1.6]]","[[1004.8    0. ]
 [   0.    11.2]]",33329,1256,57,14,839,11,417,3
40,100.0,68.4,"[[195.8   4.6]
 [  1.6   1. ]]","[[801.6   0. ]
 [  0.   10.4]]",33583,1002,58,13,670,10,332,3
42,100.0,79.2,"[[153.    2.4]
 [  1.    1.4]]","[[621.6   0. ]
 [  0.    9.6]]",33808,777,59,12,517,11,260,1
44,100.0,75.4,"[[107.4  10.2]
 [  0.8   1. ]]","[[470.4   0. ]
 [  0.    7.2]]",33997,588,62,9,394,5,194,4
46,100.0,63.6,"[[79.6 10.8]
 [ 0.8  0.8]]","[[361.6   0. ]
 [  0.    6.4]]",34133,452,63,8,302,6,150,2
48,100.0,79.2,"[[66.8  1. ]
 [ 0.8  0.8]]","[[271.2   0. ]
 [  0.    6.4]]",34246,339,63,8,227,5,112,3
50,100.0,70.0,"[[44.6 10.8]
 [ 0.4  0.6]]","[[221.6   0. ]
 [  0.    4. ]]",34308,277,66,5,184,4,93,1
52,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34379,206,70,1,137,1,69,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,145,71,0,97,0,48,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34475,110,71,0,73,0,37,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34492,93,71,0,62,0,31,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34504,81,71,0,54,0,27,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
