Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",0,34585,0,71,23173,46,11412,25
2,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23174,44,11409,27
4,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23174,44,11409,27
6,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23172,46,11411,25
8,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23173,45,11410,26
10,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23164,54,11419,17
12,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23165,53,11418,18
14,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23166,52,11417,19
16,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23170,48,11413,23
18,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34583,0,71,23172,46,11411,25
20,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",453,34132,0,71,22868,48,11264,23
22,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",9343,25242,3,68,16914,43,8328,25
24,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",16848,17737,8,63,11888,38,5849,25
26,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",24232,10353,22,49,6939,30,3414,19
28,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",29706,4879,34,37,3272,21,1607,16
30,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31161,3424,37,34,2301,15,1123,19
32,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31813,2772,47,24,1853,20,919,4
34,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32434,2151,50,21,1441,14,710,7
36,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32912,1673,54,17,1119,13,554,4
38,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33329,1256,57,14,838,12,418,2
40,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33583,1002,58,13,671,9,331,4
42,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33808,777,59,12,520,8,257,4
44,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33997,588,62,9,392,7,196,2
46,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34133,452,63,8,304,4,148,4
48,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34246,339,63,8,226,6,113,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34308,277,66,5,186,2,91,3
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34379,206,70,1,138,0,68,1
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34440,145,71,0,97,0,48,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34475,110,71,0,73,0,37,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34492,93,71,0,62,0,31,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34504,81,71,0,54,0,27,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34524,61,71,0,40,0,21,0
