Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,74.8,50.8,"[[5.064e+03 1.853e+03]
 [1.000e+01 4.200e+00]]","[[2.42714e+04 3.39660e+03]
 [2.12000e+01 3.56000e+01]]",0,34585,0,71,23177,42,11408,29
2,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23170,48,11413,23
4,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23172,46,11411,25
6,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23169,49,11414,22
8,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23167,51,11416,20
10,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23170,48,11413,23
12,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23164,54,11419,17
14,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23166,52,11417,19
16,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23168,50,11415,21
18,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23176,42,11407,29
20,75.4,51.2,"[[5.0292e+03 1.7972e+03]
 [1.0000e+01 4.2000e+00]]","[[2.38982e+04 3.40740e+03]
 [2.06000e+01 3.62000e+01]]",453,34132,0,71,22869,47,11263,24
22,69.8,40.2,"[[2841.4 2207. ]
 [  10.2    3.4]]","[[13950.6  6243. ]
 [   15.6    38.8]]",9343,25242,3,68,16910,47,8332,21
24,70.8,46.8,"[[2342.6 1204.8]
 [   9.     3.6]]","[[10200.6  3989. ]
 [   14.8    35.6]]",16848,17737,8,63,11881,45,5856,18
26,72.2,64.4,"[[1492.8  577.8]
 [   4.2    5.6]]","[[6119.  2163.4]
 [  11.2   28. ]]",24232,10353,22,49,6934,35,3419,14
28,71.8,57.6,"[[396.4 579.4]
 [  2.    5.4]]","[[2037.4 1865.8]
 [   2.4   27.2]]",29706,4879,34,37,3270,23,1609,14
30,73.6,61.0,"[[332.  352.8]
 [  1.8   5. ]]","[[1664.8 1074.4]
 [   3.4   23.8]]",31161,3424,37,34,2291,25,1133,9
32,67.8,58.8,"[[210.8 343.6]
 [  1.    3.8]]","[[8.3020e+02 1.3874e+03]
 [2.0000e-01 1.9000e+01]]",31813,2772,47,24,1860,13,912,11
34,66.0,57.8,"[[171.4 258.8]
 [  1.    3.2]]","[[6.0560e+02 1.1152e+03]
 [4.0000e-01 1.6400e+01]]",32434,2151,50,21,1438,17,713,4
