Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,93.4,87.6,"[[6.1444e+03 7.7100e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50632e+04 2.59840e+03]
 [1.40000e+00 6.18000e+01]]",0,34577,0,79,23166,53,11411,26
2,93.4,87.8,"[[6.1462e+03 7.6880e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5980e+03]
 [1.4000e+00 6.1800e+01]]",2,34575,0,79,23168,50,11407,29
4,93.4,87.8,"[[6.1462e+03 7.6880e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5980e+03]
 [1.4000e+00 6.1800e+01]]",2,34575,0,79,23173,45,11402,34
6,93.4,87.8,"[[6.1462e+03 7.6880e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5980e+03]
 [1.4000e+00 6.1800e+01]]",2,34575,0,79,23165,53,11410,26
8,93.4,87.8,"[[6.1462e+03 7.6880e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5980e+03]
 [1.4000e+00 6.1800e+01]]",2,34575,0,79,23160,58,11415,21
10,93.4,87.8,"[[6.1462e+03 7.6880e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5980e+03]
 [1.4000e+00 6.1800e+01]]",2,34575,0,79,23165,53,11410,26
12,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23159,58,11415,21
14,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23167,50,11407,29
16,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23158,59,11416,20
18,93.4,87.8,"[[6.1454e+03 7.6860e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50572e+04 2.59880e+03]
 [1.40000e+00 6.18000e+01]]",7,34570,0,79,23160,54,11410,25
20,93.4,87.6,"[[6.1172e+03 7.6820e+02]
 [2.0000e+00 1.3800e+01]]","[[2.49458e+04 2.59580e+03]
 [1.40000e+00 6.18000e+01]]",150,34427,0,79,23072,47,11355,32
22,93.4,88.0,"[[5.9462e+03 7.6240e+02]
 [1.8000e+00 1.4000e+01]]","[[2.42518e+04 2.58260e+03]
 [1.40000e+00 6.18000e+01]]",1034,33543,0,79,22466,60,11077,19
24,93.0,87.4,"[[5.6312e+03 7.4520e+02]
 [2.0000e+00 1.3800e+01]]","[[2.29694e+04 2.53620e+03]
 [1.80000e+00 6.14000e+01]]",2695,31882,0,79,21363,50,10519,29
26,92.8,85.0,"[[5.046e+03 7.264e+02]
 [2.600e+00 1.320e+01]]","[[2.06746e+04 2.41500e+03]
 [1.80000e+00 6.14000e+01]]",5715,28862,0,79,19336,54,9526,25
