Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,55.6,"[[6.8614e+03 5.4000e+01]
 [1.3800e+01 2.0000e+00]]","[[27661.6     0. ]
 [    0.     63.2]]",0,34577,0,79,23169,50,11408,29
2,100.0,54.0,"[[6.86e+03 5.50e+01]
 [1.42e+01 1.60e+00]]","[[27660.      0. ]
 [    0.     63.2]]",2,34575,0,79,23168,50,11407,29
4,100.0,52.2,"[[6.8606e+03 5.4400e+01]
 [1.4800e+01 1.0000e+00]]","[[27660.      0. ]
 [    0.     63.2]]",2,34575,0,79,23164,54,11411,25
6,100.0,52.2,"[[6.8582e+03 5.6800e+01]
 [1.4800e+01 1.0000e+00]]","[[27660.      0. ]
 [    0.     63.2]]",2,34575,0,79,23170,48,11405,31
8,100.0,51.6,"[[6.8612e+03 5.3800e+01]
 [1.5000e+01 8.0000e-01]]","[[27660.      0. ]
 [    0.     63.2]]",2,34575,0,79,23157,61,11418,18
10,100.0,54.0,"[[6.8604e+03 5.4600e+01]
 [1.4200e+01 1.6000e+00]]","[[27660.      0. ]
 [    0.     63.2]]",2,34575,0,79,23159,59,11416,20
12,100.0,51.0,"[[6.8556e+03 5.9200e+01]
 [1.5200e+01 6.0000e-01]]","[[27659.2     0. ]
 [    0.     63.2]]",3,34574,0,79,23163,54,11411,25
14,100.0,51.0,"[[6.8624e+03 5.2400e+01]
 [1.5200e+01 6.0000e-01]]","[[27659.2     0. ]
 [    0.     63.2]]",3,34574,0,79,23171,46,11403,33
16,100.0,51.0,"[[6.8556e+03 5.9200e+01]
 [1.5200e+01 6.0000e-01]]","[[27659.2     0. ]
 [    0.     63.2]]",3,34574,0,79,23165,52,11409,27
18,100.0,52.4,"[[6.8572e+03 5.6800e+01]
 [1.4800e+01 1.0000e+00]]","[[27656.      0. ]
 [    0.     63.2]]",7,34570,0,79,23162,52,11408,27
20,100.0,55.6,"[[6.8228e+03 6.2600e+01]
 [1.3800e+01 2.0000e+00]]","[[27541.6     0. ]
 [    0.     63.2]]",150,34427,0,79,23065,54,11362,25
22,100.0,55.8,"[[6.6544e+03 5.4200e+01]
 [1.3800e+01 2.0000e+00]]","[[26834.4     0. ]
 [    0.     63.2]]",1034,33543,0,79,22473,53,11070,26
24,100.0,55.4,"[[6.3052e+03 7.1200e+01]
 [1.3800e+01 2.0000e+00]]","[[25505.6     0. ]
 [    0.     63.2]]",2695,31882,0,79,21362,51,10520,28
26,100.0,55.2,"[[5.6838e+03 8.8600e+01]
 [1.3800e+01 2.0000e+00]]","[[23089.6     0. ]
 [    0.     63.2]]",5715,28862,0,79,19342,48,9520,31
28,100.0,54.4,"[[4.4382e+03 1.0860e+02]
 [1.3400e+01 1.8000e+00]]","[[18187.2     0. ]
 [    0.     60.8]]",11843,22734,3,76,15235,47,7499,29
30,100.0,52.4,"[[2.9694e+03 8.2800e+01]
 [1.4000e+01 1.2000e+00]]","[[12208.8     0. ]
 [    0.     60.8]]",19316,15261,3,76,10226,49,5035,27
32,100.0,52.4,"[[1.8022e+03 8.5600e+01]
 [1.3200e+01 1.4000e+00]]","[[7551.2    0. ]
 [   0.    58.4]]",25138,9439,6,73,6319,54,3120,19
34,100.0,55.0,"[[976.2  35.2]
 [ 12.    2. ]]","[[4045.6    0. ]
 [   0.    56. ]]",29520,5057,9,70,3381,54,1676,16
36,100.0,54.4,"[[628.2  38. ]
 [ 10.6   2. ]]","[[2664.8    0. ]
 [   0.    50.4]]",31246,3331,16,63,2225,48,1106,15
38,100.0,51.4,"[[495.8  45.6]
 [  9.8   1.4]]","[[2165.6    0. ]
 [   0.    44.8]]",31870,2707,23,56,1814,37,893,19
40,100.0,52.0,"[[415.2  48.6]
 [  9.2   1.6]]","[[1855.2    0. ]
 [   0.    43.2]]",32258,2319,25,54,1550,39,769,15
42,100.0,48.2,"[[364.6  42.2]
 [  9.2   0.8]]","[[1627.2    0. ]
 [   0.    40. ]]",32543,2034,29,50,1360,36,674,14
44,100.0,50.0,"[[327.   33. ]
 [  7.6   0.8]]","[[1440.     0. ]
 [   0.    33.6]]",32777,1800,37,42,1205,29,595,13
46,100.0,54.8,"[[288.4  27.2]
 [  6.4   1.4]]","[[1262.4    0. ]
 [   0.    31.2]]",32999,1578,40,39,1053,30,525,9
48,100.0,51.0,"[[261.6  13.8]
 [  7.    0.6]]","[[1101.6    0. ]
 [   0.    30.4]]",33200,1377,41,38,926,22,451,16
50,100.0,53.6,"[[219.   22.2]
 [  5.8   1.2]]","[[964.8   0. ]
 [  0.   28. ]]",33371,1206,44,35,810,21,396,14
52,100.0,52.0,"[[197.8  11.4]
 [  5.6   0.6]]","[[836.8   0. ]
 [  0.   24.8]]",33531,1046,48,31,701,20,345,11
54,100.0,52.4,"[[160.6  16.2]
 [  4.4   0.8]]","[[707.2   0. ]
 [  0.   20.8]]",33693,884,53,26,595,14,289,12
56,100.0,62.4,"[[128.6  22. ]
 [  3.    1.8]]","[[602.4   0. ]
 [  0.   19.2]]",33824,753,55,24,501,19,252,5
58,100.0,61.4,"[[109.   23. ]
 [  2.4   1.8]]","[[528.    0. ]
 [  0.   16.8]]",33917,660,58,21,442,14,218,7
60,100.0,68.0,"[[102.8  11.4]
 [  2.    1.8]]","[[456.8   0. ]
 [  0.   15.2]]",34006,571,60,19,382,13,189,6
