Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,98.6,60.8,"[[6.5862e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27172.2   435. ]
 [    0.     64. ]]",0,34509,0,80,23120,54,11389,26
2,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23120,53,11387,27
4,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23122,51,11385,29
6,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23118,55,11389,25
8,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23127,46,11380,34
10,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23122,51,11385,29
12,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23117,56,11390,24
14,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23120,53,11387,27
16,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23125,48,11382,32
18,98.6,60.8,"[[6.5858e+03 3.1540e+02]
 [1.1600e+01 4.4000e+00]]","[[27169.8   435. ]
 [    0.     64. ]]",3,34506,0,80,23125,47,11381,33
20,98.6,60.8,"[[6.5858e+03 3.1540e+02]
 [1.1600e+01 4.4000e+00]]","[[27169.8   435. ]
 [    0.     64. ]]",3,34506,0,80,23123,49,11383,31
22,98.6,60.8,"[[6.5858e+03 3.1540e+02]
 [1.1600e+01 4.4000e+00]]","[[27169.8   435. ]
 [    0.     64. ]]",3,34506,0,80,23121,51,11385,29
24,98.8,58.6,"[[6.5418e+03 3.5580e+02]
 [1.2200e+01 3.8000e+00]]","[[27167.    423.4]
 [    0.     64. ]]",21,34488,0,80,23105,55,11383,25
26,98.8,60.2,"[[6.4586e+03 3.2880e+02]
 [1.1800e+01 4.2000e+00]]","[[26708.2   441.4]
 [    0.     64. ]]",572,33937,0,80,22734,57,11203,23
