Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,70.8,67.6,"[[2.8542e+03 4.0476e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20586e+04 1.55486e+04]
 [8.00000e-01 6.32000e+01]]",0,34509,0,80,23120,54,11389,26
2,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23113,60,11394,20
4,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23110,63,11397,17
6,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23114,59,11393,21
8,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23120,53,11387,27
10,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23121,52,11386,28
12,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23121,52,11386,28
14,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23120,53,11387,27
16,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23118,55,11389,25
18,70.6,67.6,"[[2.8540e+03 4.0472e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20558e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",3,34506,0,80,23116,56,11390,24
20,70.6,67.6,"[[2.8540e+03 4.0472e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20558e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",3,34506,0,80,23122,50,11384,30
22,70.6,67.6,"[[2.8540e+03 4.0472e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20558e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",3,34506,0,80,23117,55,11389,25
24,71.0,67.6,"[[2.8492e+03 4.0484e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20448e+04 1.55456e+04]
 [6.00000e-01 6.34000e+01]]",21,34488,0,80,23098,62,11390,18
26,70.4,67.2,"[[2.7424e+03 4.0450e+03]
 [8.0000e-01 1.5200e+01]]","[[1.16286e+04 1.55210e+04]
 [6.00000e-01 6.34000e+01]]",572,33937,0,80,22734,57,11203,23
28,68.8,65.8,"[[2.3896e+03 3.9970e+03]
 [8.0000e-01 1.5200e+01]]","[[1.01784e+04 1.53680e+04]
 [6.00000e-01 6.34000e+01]]",2576,31933,0,80,21393,55,10540,25
30,69.6,55.4,"[[2228.  3264.6]
 [   4.6   10.8]]","[[8.94620e+03 1.30242e+04]
 [2.00000e-01 6.14000e+01]]",7046,27463,3,77,18402,49,9061,28
32,66.8,59.2,"[[1.4850e+03 2.6918e+03]
 [2.6000e+00 1.2800e+01]]","[[5.7722e+03 1.0935e+04]
 [2.0000e-01 6.1400e+01]]",13625,20884,3,77,13985,58,6899,19
34,66.6,55.0,"[[1021.2 1602.6]
 [   3.8    9.6]]","[[3.7028e+03 6.7924e+03]
 [4.0000e-01 5.3200e+01]]",21390,13119,13,67,8794,40,4325,27
36,73.8,62.8,"[[717.2 942.6]
 [  1.8   8.6]]","[[3216.8 3422.4]
 [   0.    41.6]]",26210,8299,28,52,5562,33,2737,19
38,78.4,60.6,"[[424.2 533.8]
 [  1.8   6.2]]","[[2.2586e+03 1.5734e+03]
 [4.0000e-01 3.1600e+01]]",29719,4790,40,40,3203,33,1587,7
40,78.8,65.2,"[[336.8 255.2]
 [  1.8   5.2]]","[[1.4008e+03 9.6720e+02]
 [2.0000e-01 2.7800e+01]]",31549,2960,45,35,1983,23,977,12
42,81.2,71.2,"[[308.4 178.8]
 [  1.2   5.4]]","[[1.2506e+03 6.9820e+02]
 [2.0000e-01 2.6200e+01]]",32073,2436,47,33,1633,21,803,12
44,80.4,64.6,"[[262.  154.2]
 [  1.8   3.6]]","[[1.0828e+03 5.8200e+02]
 [6.0000e-01 2.1000e+01]]",32428,2081,53,27,1400,12,681,15
46,82.8,76.0,"[[263.4  97.2]
 [  0.8   3.2]]","[[9.770e+02 4.654e+02]
 [2.000e-01 1.580e+01]]",32706,1803,60,20,1206,15,597,5
48,90.2,78.6,"[[249.2  57.6]
 [  0.8   2.6]]","[[1.0202e+03 2.0700e+02]
 [2.0000e-01 1.3400e+01]]",32975,1534,63,17,1029,10,505,7
50,89.4,81.8,"[[218.8  39.6]
 [  0.6   2.6]]","[[8.926e+02 1.410e+02]
 [8.000e-01 1.200e+01]]",33217,1292,64,16,864,12,428,4
52,88.4,87.0,"[[179.2  33.6]
 [  0.4   2.8]]","[[729.4 121.8]
 [  1.   11.8]]",33445,1064,64,16,711,12,353,4
54,88.8,78.6,"[[153.6  29.2]
 [  0.6   2.2]]","[[6.140e+02 1.172e+02]
 [6.000e-01 1.060e+01]]",33595,914,66,14,609,12,305,2
56,93.0,93.6,"[[133.6  19. ]
 [  0.    2.4]]","[[534.8  75.6]
 [  0.    9.6]]",33746,763,68,12,509,10,254,2
58,93.8,90.4,"[[115.   11.2]
 [  0.2   2. ]]","[[4.58e+02 4.68e+01]
 [2.00e-01 8.60e+00]]",33878,631,69,11,422,8,209,3
60,95.8,77.0,"[[103.    6.2]
 [  0.6   1. ]]","[[404.6  32.2]
 [  0.    6.4]]",33963,546,72,8,365,6,181,2
62,97.4,92.8,"[[90.8  3.8]
 [ 0.2  1.2]]","[[363.8  14.6]
 [  0.    5.6]]",34036,473,73,7,315,6,158,1
64,98.4,77.8,"[[76.6  3.2]
 [ 0.6  0.6]]","[[311.4   7.8]
 [  0.    4.8]]",34110,399,74,6,267,4,132,2
66,98.4,78.0,"[[68.4  2.4]
 [ 0.6  0.6]]","[[277.2   6. ]
 [  0.    4.8]]",34155,354,74,6,237,4,117,2
68,98.4,78.0,"[[59.2  2.2]
 [ 0.6  0.6]]","[[239.8   5.8]
 [  0.    4.8]]",34202,307,74,6,206,3,101,3
