Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,61.8,"[[6.6176e+03 2.9780e+02]
 [1.1200e+01 4.6000e+00]]","[[27267.2   394.4]
 [    0.     63.2]]",0,34577,0,79,23164,55,11413,24
2,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23174,44,11401,35
4,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23171,47,11404,32
6,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23161,57,11414,22
8,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23165,53,11410,26
10,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23166,52,11409,27
12,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23167,51,11408,28
14,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23169,49,11406,30
16,98.8,63.8,"[[6.64e+03 2.75e+02]
 [1.06e+01 5.20e+00]]","[[27228.2   431.8]
 [    0.     63.2]]",2,34575,0,79,23165,53,11410,26
18,99.0,63.6,"[[6.5974e+03 3.0540e+02]
 [1.0600e+01 5.2000e+00]]","[[27196.4   414.8]
 [    0.     63.2]]",63,34514,0,79,23117,60,11397,19
20,98.8,63.0,"[[6.461e+03 3.068e+02]
 [1.080e+01 5.000e+00]]","[[26668.    403.2]
 [    0.     63.2]]",738,33839,0,79,22675,50,11164,29
22,98.8,64.6,"[[6.0902e+03 3.4220e+02]
 [1.0200e+01 5.6000e+00]]","[[25322.2   407.4]
 [    0.     63.2]]",2415,32162,0,79,21551,50,10611,29
24,98.8,65.0,"[[5567.4  297.8]
 [  10.     5.8]]","[[23089.4   371.4]
 [    0.     63.2]]",5251,29326,0,79,19650,51,9676,28
26,98.8,62.6,"[[4296.2  405.8]
 [  10.2    5.6]]","[[18488.4   319.6]
 [    0.     63.2]]",11067,23510,0,79,15747,57,7763,22
28,99.0,58.4,"[[2955.2  236.2]
 [  11.2    4. ]]","[[12572.8   192.8]
 [    0.     60.8]]",18620,15957,3,76,10686,56,5271,20
30,98.8,58.2,"[[1763.8  222.8]
 [  10.4    4.2]]","[[7820.2  126.2]
 [   0.    58.4]]",24644,9933,6,73,6656,48,3277,25
32,98.2,57.0,"[[956.8 117.8]
 [ 10.6   3.8]]","[[4196.6  101.8]
 [   0.    57.6]]",29204,5373,7,72,3597,51,1776,21
34,98.0,51.2,"[[604.4 101.4]
 [ 10.2   2.2]]","[[2748.    75.2]
 [   0.    49.6]]",31048,3529,17,62,2358,47,1171,15
36,98.0,52.6,"[[487.6  98.2]
 [  9.2   2.8]]","[[2274.4   68.8]
 [   0.    48. ]]",31648,2929,19,60,1962,40,967,20
38,98.2,57.0,"[[411.2  82.2]
 [  7.6   3.6]]","[[1913.4   60.2]
 [   0.    44.8]]",32110,2467,23,56,1657,33,810,23
40,98.0,53.8,"[[329.6  91.6]
 [  6.8   3. ]]","[[1635.6   49.2]
 [   0.    39.2]]",32471,2106,30,49,1407,36,699,13
42,98.4,59.6,"[[296.2  63.8]
 [  5.    3. ]]","[[1407.6   32.4]
 [   0.    32. ]]",32777,1800,39,40,1203,29,597,11
44,98.4,52.8,"[[239.6  68.2]
 [  5.2   2. ]]","[[1208.4   22.8]
 [   0.    28.8]]",33038,1539,43,36,1029,26,510,10
46,98.8,57.0,"[[225.8  44.4]
 [  4.4   2. ]]","[[1065.6   15.2]
 [   0.    25.6]]",33226,1351,47,32,906,20,445,12
48,98.6,45.6,"[[177.6  52.2]
 [  5.    0.8]]","[[904.8  14.4]
 [  0.   23.2]]",33428,1149,50,29,766,23,383,6
50,99.2,47.2,"[[161.2  32.6]
 [  4.8   0.6]]","[[766.4   8.8]
 [  0.   21.6]]",33608,969,52,27,652,15,317,12
52,99.0,56.0,"[[131.2  28.4]
 [  3.6   1.6]]","[[628.8   9.6]
 [  0.   20.8]]",33779,798,53,26,537,15,261,11
