Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,52.6,"[[6.8186e+03 8.3200e+01]
 [1.4800e+01 1.2000e+00]]","[[27607.2     0. ]
 [    0.     64. ]]",0,34509,0,80,23119,55,11390,25
2,100.0,52.6,"[[6.8034e+03 9.7800e+01]
 [1.4800e+01 1.2000e+00]]","[[27604.8     0. ]
 [    0.     64. ]]",3,34506,0,80,23115,57,11391,23
4,100.0,52.6,"[[6.8156e+03 8.5600e+01]
 [1.4800e+01 1.2000e+00]]","[[27604.8     0. ]
 [    0.     64. ]]",3,34506,0,80,23124,48,11382,32
6,100.0,52.6,"[[6.8158e+03 8.5400e+01]
 [1.4800e+01 1.2000e+00]]","[[27604.8     0. ]
 [    0.     64. ]]",3,34506,0,80,23120,52,11386,28
8,100.0,52.6,"[[6.8148e+03 8.5600e+01]
 [1.4800e+01 1.2000e+00]]","[[27601.6     0. ]
 [    0.     64. ]]",7,34502,0,80,23115,54,11387,26
10,100.0,52.6,"[[6.7918e+03 9.1400e+01]
 [1.4800e+01 1.2000e+00]]","[[27532.8     0. ]
 [    0.     64. ]]",93,34416,0,80,23049,63,11367,17
12,100.0,52.4,"[[6.6786e+03 9.1600e+01]
 [1.4800e+01 1.2000e+00]]","[[27080.8     0. ]
 [    0.     64. ]]",658,33851,0,80,22675,58,11176,22
14,100.0,54.2,"[[6.4088e+03 9.6000e+01]
 [1.4200e+01 1.8000e+00]]","[[26019.2     0. ]
 [    0.     64. ]]",1985,32524,0,80,21799,45,10725,35
16,100.0,54.2,"[[5.9424e+03 1.0360e+02]
 [1.4200e+01 1.8000e+00]]","[[24184.     0.]
 [    0.    64.]]",4279,30230,0,80,20261,46,9969,34
18,100.0,52.2,"[[5.0944e+03 9.2000e+01]
 [1.4800e+01 1.2000e+00]]","[[20745.6     0. ]
 [    0.     64. ]]",8577,25932,0,80,17373,55,8559,25
20,100.0,53.0,"[[3.7102e+03 6.0000e+01]
 [1.2600e+01 1.2000e+00]]","[[15080.8     0. ]
 [    0.     55.2]]",15658,18851,11,69,12624,52,6227,17
22,100.0,50.6,"[[2.4656e+03 3.0800e+01]
 [1.2000e+01 4.0000e-01]]","[[9985.6    0. ]
 [   0.    49.6]]",22027,12482,18,62,8363,41,4119,21
24,100.0,54.8,"[[1.4246e+03 5.8400e+01]
 [8.8000e+00 1.4000e+00]]","[[5932.     0. ]
 [   0.    40.8]]",27094,7415,29,51,4968,34,2447,17
26,100.0,60.0,"[[783.8  37.8]
 [  6.6   2.2]]","[[3286.4    0. ]
 [   0.    35.2]]",30401,4108,36,44,2754,27,1354,17
28,100.0,63.6,"[[561.8  38.4]
 [  4.4   2.4]]","[[2400.8    0. ]
 [   0.    27.2]]",31508,3001,46,34,2005,28,996,6
30,100.0,63.0,"[[477.2  38.4]
 [  4.2   2.2]]","[[2062.4    0. ]
 [   0.    25.6]]",31931,2578,48,32,1731,17,847,15
32,100.0,62.4,"[[414.8  36.8]
 [  3.8   2. ]]","[[1806.4    0. ]
 [   0.    23.2]]",32251,2258,51,29,1512,20,746,9
34,100.0,58.2,"[[355.2  44. ]
 [  3.6   1.6]]","[[1596.8    0. ]
 [   0.    20.8]]",32513,1996,54,26,1335,19,661,7
36,100.0,57.8,"[[335.2  27. ]
 [  3.8   1.2]]","[[1448.8    0. ]
 [   0.    20. ]]",32698,1811,55,25,1216,14,595,11
38,100.0,64.4,"[[294.2  33.8]
 [  2.4   1.6]]","[[1312.    0.]
 [   0.   16.]]",32869,1640,60,20,1099,13,541,7
40,100.0,59.8,"[[272.4  19. ]
 [  2.4   0.8]]","[[1165.6    0. ]
 [   0.    12.8]]",33052,1457,64,16,973,13,484,3
42,100.0,63.6,"[[243.  14.]
 [  2.   1.]]","[[1028.    0.]
 [   0.   12.]]",33224,1285,65,15,861,10,424,5
44,100.0,54.6,"[[220.2   8.6]
 [  2.6   0.4]]","[[915.2   0. ]
 [  0.   12. ]]",33365,1144,65,15,764,12,380,3
46,100.0,61.2,"[[192.    7. ]
 [  2.    0.8]]","[[796.    0. ]
 [  0.   11.2]]",33514,995,66,14,666,10,329,4
48,100.0,62.8,"[[173.    7.6]
 [  1.8   0.8]]","[[722.4   0. ]
 [  0.   10.4]]",33606,903,67,13,604,9,299,4
50,100.0,64.0,"[[154.4   7. ]
 [  1.8   0.8]]","[[645.6   0. ]
 [  0.   10.4]]",33702,807,67,13,543,6,264,7
52,100.0,66.0,"[[136.6   5.8]
 [  1.6   0.8]]","[[569.6   0. ]
 [  0.    9.6]]",33797,712,68,12,476,9,236,3
54,100.0,57.0,"[[121.2   7.6]
 [  1.8   0.6]]","[[515.2   0. ]
 [  0.    9.6]]",33865,644,68,12,429,10,215,2
56,100.0,57.8,"[[109.6   4.6]
 [  1.6   0.2]]","[[456.8   0. ]
 [  0.    7.2]]",33938,571,71,9,382,6,189,3
58,100.0,76.0,"[[96.8  8. ]
 [ 0.6  0.6]]","[[419.2   0. ]
 [  0.    4.8]]",33985,524,74,6,350,5,174,1
60,100.0,75.8,"[[85.2  7.4]
 [ 0.6  0.6]]","[[370.4   0. ]
 [  0.    4.8]]",34046,463,74,6,311,3,152,3
62,100.0,65.6,"[[75.2  6.8]
 [ 0.6  0.6]]","[[328.    0. ]
 [  0.    4.8]]",34099,410,74,6,272,6,138,0
64,100.0,75.2,"[[67.2  6.6]
 [ 0.6  0.6]]","[[295.2   0. ]
 [  0.    4.8]]",34140,369,74,6,248,3,121,3
66,100.0,65.4,"[[59.4  5.6]
 [ 0.6  0.4]]","[[260.   0.]
 [  0.   4.]]",34184,325,75,5,218,3,107,2
68,62.5,20.0,"[[11.2  0. ]
 [ 0.2  0. ]]","[[45.6  0. ]
 [ 0.   0.2]]",34225,284,78,2,191,0,93,2
70,62.5,29.4,"[[10.2  0. ]
 [ 0.2  0. ]]","[[41.6  0. ]
 [ 0.   0.2]]",34250,259,78,2,172,2,87,0
72,62.5,29.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34294,215,78,2,144,1,71,1
74,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34333,176,79,1,117,1,59,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34352,157,80,0,105,0,52,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34373,136,80,0,91,0,45,0
