Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,98.6,60.8,"[[6.5862e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27172.2   435. ]
 [    0.     64. ]]",0,34509,0,80,23120,54,11389,26
2,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23119,54,11388,26
4,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23122,51,11385,29
6,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23121,52,11386,28
8,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23121,52,11386,28
10,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23117,56,11390,24
12,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23123,50,11384,30
14,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23123,50,11384,30
16,98.6,60.8,"[[6.5858e+03 3.1560e+02]
 [1.1600e+01 4.4000e+00]]","[[27170.6   435. ]
 [    0.     64. ]]",2,34507,0,80,23117,56,11390,24
18,98.6,60.8,"[[6.5858e+03 3.1540e+02]
 [1.1600e+01 4.4000e+00]]","[[27169.8   435. ]
 [    0.     64. ]]",3,34506,0,80,23115,57,11391,23
20,98.8,61.4,"[[6.5432e+03 3.2940e+02]
 [1.1400e+01 4.6000e+00]]","[[27051.8   438.6]
 [    0.     64. ]]",146,34363,0,80,23023,53,11340,27
22,98.8,57.4,"[[6.219e+03 3.352e+02]
 [1.260e+01 3.400e+00]]","[[25774.4   442.4]
 [    0.     64. ]]",1738,32771,0,80,21952,58,10819,22
24,98.6,61.8,"[[5.4862e+03 4.6640e+02]
 [1.0800e+01 5.2000e+00]]","[[23382.4   428. ]
 [    0.     64. ]]",4746,29763,0,80,19943,51,9820,29
26,98.8,60.4,"[[4.494e+03 2.002e+02]
 [1.140e+01 4.000e+00]]","[[18482.2   294.6]
 [    0.     61.6]]",11038,23471,3,77,15722,55,7749,22
28,98.2,63.4,"[[2906.   165.8]
 [   9.8    4.8]]","[[12058.8   228.4]
 [    0.     58.4]]",19150,15359,7,73,10287,52,5072,21
30,99.0,52.0,"[[1.7384e+03 1.2100e+02]
 [1.0000e+01 1.4000e+00]]","[[7332.4  105.2]
 [   0.    45.6]]",25212,9297,23,57,6225,42,3072,15
32,99.0,61.2,"[[957.6  73.4]
 [  7.    3. ]]","[[4072.   52.]
 [   0.   40.]]",29354,5155,30,50,3451,36,1704,14
34,99.0,62.4,"[[626.4  44.2]
 [  6.    2.8]]","[[2654.2   28.2]
 [   0.    35.2]]",31156,3353,36,44,2247,28,1106,16
36,99.0,64.6,"[[516.8  38.2]
 [  5.    3. ]]","[[2202.4   17.6]
 [   0.    32. ]]",31734,2775,40,40,1856,30,919,10
38,99.0,65.2,"[[427.2  39. ]
 [  4.4   3. ]]","[[1855.2    9.6]
 [   0.    29.6]]",32178,2331,43,37,1563,23,768,14
40,99.2,61.6,"[[369.2  27.6]
 [  4.4   2. ]]","[[1585.2    2. ]
 [   0.    25.6]]",32525,1984,48,32,1334,16,650,16
42,100.0,55.8,"[[306.8  27.8]
 [  3.    0.8]]","[[1338.4    0. ]
 [   0.    15.2]]",32836,1673,61,19,1117,16,556,3
44,100.0,67.2,"[[267.6  14.2]
 [  1.8   1.2]]","[[1127.2    0. ]
 [   0.    12. ]]",33100,1409,65,15,946,8,463,7
46,100.0,66.2,"[[224.2  16.4]
 [  1.8   1.2]]","[[962.4   0. ]
 [  0.   12. ]]",33306,1203,65,15,808,8,395,7
48,100.0,69.4,"[[187.   14.4]
 [  1.6   1.2]]","[[805.6   0. ]
 [  0.   11.2]]",33502,1007,66,14,675,9,332,5
50,100.0,60.4,"[[159.8   9.2]
 [  1.8   0.8]]","[[676.    0. ]
 [  0.   10.4]]",33664,845,67,13,565,9,280,4
52,100.0,55.4,"[[129.4  12.2]
 [  1.6   0.4]]","[[566.4   0. ]
 [  0.    8. ]]",33801,708,70,10,474,7,234,3
54,100.0,56.4,"[[108.8   8. ]
 [  1.4   0.4]]","[[467.2   0. ]
 [  0.    7.2]]",33925,584,71,9,394,3,190,6
56,100.0,76.8,"[[92.8  6. ]
 [ 0.6  0.6]]","[[395.2   0. ]
 [  0.    4.8]]",34015,494,74,6,332,3,162,3
58,100.0,68.0,"[[81.8  3. ]
 [ 0.6  0.4]]","[[339.2   0. ]
 [  0.    4. ]]",34085,424,75,5,284,3,140,2
60,83.33333333333333,70.0,"[[58.4  0. ]
 [ 0.2  0.6]]","[[234.4   0. ]
 [  0.    2.4]]",34143,366,76,4,243,4,123,0
62,83.33333333333333,68.2,"[[36.   0. ]
 [ 0.2  0.4]]","[[145.2   0. ]
 [  0.    1.8]]",34207,302,76,4,204,1,98,3
64,83.33333333333333,55.8,"[[35.8  4.2]
 [ 0.4  0.4]]","[[160.8   0. ]
 [  0.    2.4]]",34258,251,76,4,166,4,85,0
66,83.33333333333333,69.4,"[[7.6 0. ]
 [0.2 0. ]]","[[31.2  0. ]
 [ 0.   0.6]]",34315,194,76,4,129,3,65,1
68,83.33333333333333,65.4,"[[6.  0. ]
 [0.2 0. ]]","[[24.8  0. ]
 [ 0.   0.6]]",34355,154,76,4,102,3,52,1
70,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34372,137,79,1,92,0,45,1
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34395,114,80,0,76,0,38,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34413,96,80,0,64,0,32,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34425,84,80,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34436,73,80,0,48,0,25,0
