Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,92.6,71.6,"[[5712.4 1189.4]
 [   6.2    9.8]]","[[2.4137e+04 3.4702e+03]
 [1.0000e+00 6.3000e+01]]",0,34509,0,80,23114,60,11395,20
2,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23117,56,11390,24
4,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23118,55,11389,25
6,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23124,49,11383,31
8,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23120,53,11387,27
10,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23121,52,11386,28
12,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23112,61,11395,19
14,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23129,44,11378,36
16,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23119,54,11388,26
18,92.6,71.6,"[[5712.  1189.2]
 [   6.2    9.8]]","[[2.41344e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",3,34506,0,80,23117,55,11389,25
