Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,58.8,"[[5.8144e+03 1.1026e+03]
 [9.4000e+00 4.8000e+00]]","[[27265.2   402.8]
 [    0.     56.8]]",0,34585,0,71,23167,52,11418,19
2,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23174,44,11409,27
4,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23169,49,11414,22
6,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23167,51,11416,20
8,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23162,56,11421,15
10,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23171,47,11412,24
12,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23178,40,11405,31
14,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23171,47,11412,24
16,99.0,62.8,"[[5780.2 1128.8]
 [   8.2    6. ]]","[[27249.6   386.4]
 [    0.     56.8]]",40,34545,0,71,23144,48,11401,23
18,99.0,67.0,"[[4765.6  830. ]
 [   6.2    6.2]]","[[22180.4   202. ]
 [    0.     49.6]]",6607,27978,9,62,18746,40,9232,22
20,99.0,56.2,"[[3199.4  578.2]
 [   8.6    3.4]]","[[14985.6   124.8]
 [    0.     48. ]]",15697,18888,11,60,12658,37,6230,23
22,99.2,51.0,"[[1769.8  585.4]
 [   6.8    2.6]]","[[9351.8   69. ]
 [   0.    37.6]]",22809,11776,24,47,7888,33,3888,14
24,99.0,65.8,"[[801.2  67.4]
 [  4.    2.6]]","[[3451.8   22.6]
 [   0.    26.4]]",30242,4343,38,33,2912,19,1431,14
26,99.0,60.2,"[[563.   53.2]
 [  4.4   1.8]]","[[2456.2    8.6]
 [   0.    24.8]]",31504,3081,40,31,2068,17,1013,14
28,99.4,59.0,"[[441.   39.4]
 [  3.8   1.6]]","[[1916.6    5. ]
 [   0.    21.6]]",32183,2402,44,27,1605,22,797,5
30,100.0,48.4,"[[3.722e+02 3.220e+01]
 [4.400e+00 2.000e-01]]","[[1617.6    0. ]
 [   0.    18.4]]",32563,2022,48,23,1355,15,667,8
32,100.0,62.6,"[[317.8  30. ]
 [  2.8   1.4]]","[[1391.2    0. ]
 [   0.    16.8]]",32846,1739,50,21,1163,16,576,5
34,100.0,61.0,"[[279.8  21.6]
 [  2.8   1.2]]","[[1205.6    0. ]
 [   0.    16. ]]",33078,1507,51,20,1008,15,499,5
36,100.0,58.6,"[[252.    6.8]
 [  3.    0.6]]","[[1035.2    0. ]
 [   0.    14.4]]",33291,1294,53,18,864,15,430,3
