Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,52.2,"[[6.7812e+03 1.3580e+02]
 [1.3200e+01 1.0000e+00]]","[[27668.      0. ]
 [    0.     56.8]]",0,34585,0,71,23173,46,11412,25
2,100.0,52.2,"[[6.7664e+03 1.5020e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23162,56,11421,15
4,100.0,51.6,"[[6.8028e+03 1.1380e+02]
 [1.3400e+01 8.0000e-01]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23165,53,11418,18
6,100.0,52.2,"[[6.765e+03 1.516e+02]
 [1.320e+01 1.000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23166,52,11417,19
8,100.0,52.2,"[[6.775e+03 1.416e+02]
 [1.320e+01 1.000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23170,48,11413,23
10,100.0,52.4,"[[6.8102e+03 1.0640e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23166,52,11417,19
12,100.0,52.2,"[[6.7658e+03 1.5080e+02]
 [1.3200e+01 1.0000e+00]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23166,52,11417,19
14,100.0,51.4,"[[6.7812e+03 1.3540e+02]
 [1.3400e+01 8.0000e-01]]","[[27666.4     0. ]
 [    0.     56.8]]",2,34583,0,71,23176,42,11407,29
16,100.0,50.0,"[[6.7806e+03 1.2840e+02]
 [1.3800e+01 4.0000e-01]]","[[27636.      0. ]
 [    0.     56.8]]",40,34545,0,71,23147,45,11398,26
18,100.0,57.8,"[[5.5184e+03 7.7200e+01]
 [1.0200e+01 2.2000e+00]]","[[22382.4     0. ]
 [    0.     49.6]]",6607,27978,9,62,18747,39,9231,23
20,100.0,49.2,"[[3.490e+03 2.876e+02]
 [1.120e+01 8.000e-01]]","[[15110.4     0. ]
 [    0.     48. ]]",15697,18888,11,60,12656,39,6232,21
22,100.0,50.0,"[[2.2164e+03 1.3880e+02]
 [8.8000e+00 6.0000e-01]]","[[9420.8    0. ]
 [   0.    37.6]]",22809,11776,24,47,7884,37,3892,10
24,100.0,54.4,"[[8.412e+02 2.740e+01]
 [5.800e+00 8.000e-01]]","[[3474.4    0. ]
 [   0.    26.4]]",30242,4343,38,33,2908,23,1435,10
26,100.0,49.6,"[[552.4  63.8]
 [  5.6   0.6]]","[[2464.8    0. ]
 [   0.    24.8]]",31504,3081,40,31,2066,19,1015,12
28,100.0,61.6,"[[442.8  37.6]
 [  3.6   1.8]]","[[1921.6    0. ]
 [   0.    21.6]]",32183,2402,44,27,1610,17,792,10
30,100.0,57.6,"[[382.4  22. ]
 [  3.6   1. ]]","[[1617.6    0. ]
 [   0.    18.4]]",32563,2022,48,23,1358,12,664,11
32,100.0,58.0,"[[319.   28.8]
 [  3.2   1. ]]","[[1391.2    0. ]
 [   0.    16.8]]",32846,1739,50,21,1165,14,574,7
34,100.0,54.8,"[[288.4  13. ]
 [  3.4   0.6]]","[[1205.6    0. ]
 [   0.    16. ]]",33078,1507,51,20,1011,12,496,8
36,100.0,61.6,"[[242.   16.8]
 [  2.6   1. ]]","[[1035.2    0. ]
 [   0.    14.4]]",33291,1294,53,18,868,11,426,7
38,100.0,63.0,"[[219.8   7.6]
 [  2.4   1. ]]","[[909.6   0. ]
 [  0.   13.6]]",33448,1137,54,17,762,11,375,6
40,100.0,57.6,"[[186.2  10. ]
 [  2.6   0.8]]","[[784.8   0. ]
 [  0.   13.6]]",33604,981,54,17,655,13,326,4
42,100.0,62.6,"[[162.2   6.2]
 [  2.2   1. ]]","[[673.6   0. ]
 [  0.   12.8]]",33743,842,55,16,562,12,280,4
44,100.0,59.6,"[[125.4  13.6]
 [  1.6   0.6]]","[[556.    0. ]
 [  0.    8.8]]",33890,695,60,11,465,8,230,3
46,100.0,67.0,"[[109.6   6.4]
 [  1.4   0.8]]","[[464.    0. ]
 [  0.    8.8]]",34005,580,60,11,389,6,191,5
48,100.0,55.4,"[[89.   8.6]
 [ 1.6  0.4]]","[[390.4   0. ]
 [  0.    8. ]]",34097,488,61,10,328,5,160,5
50,100.0,68.0,"[[80.4  3. ]
 [ 0.6  0.8]]","[[333.6   0. ]
 [  0.    5.6]]",34168,417,64,7,280,4,137,3
52,100.0,74.6,"[[63.2  7.4]
 [ 0.4  0.8]]","[[282.4   0. ]
 [  0.    4.8]]",34232,353,65,6,238,2,115,4
54,100.0,64.6,"[[49.8  6. ]
 [ 0.6  0.4]]","[[223.2   0. ]
 [  0.    4. ]]",34306,279,66,5,186,4,93,1
56,100.0,71.8,"[[39.2  7.2]
 [ 0.4  0.6]]","[[185.6   0. ]
 [  0.    4. ]]",34353,232,66,5,156,2,76,3
58,83.33333333333333,61.2,"[[25.   7. ]
 [ 0.2  0.6]]","[[128.8   0. ]
 [  0.    2.4]]",34384,201,67,4,135,2,66,2
60,62.5,18.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34410,175,69,2,117,1,58,1
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34435,150,71,0,100,0,50,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34456,129,71,0,86,0,43,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34466,119,71,0,79,0,40,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34476,109,71,0,73,0,36,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34487,98,71,0,65,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34501,84,71,0,56,0,28,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34513,72,71,0,48,0,24,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34515,70,71,0,46,0,24,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
