Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,60.8,"[[6.7044e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27417.2   256.4]
 [    0.     51.2]]",0,34592,0,64,23182,37,11410,27
2,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23177,41,11413,23
4,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23174,44,11416,20
6,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23174,44,11416,20
8,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23174,44,11416,20
10,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23171,47,11419,17
12,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23176,42,11414,22
14,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23181,37,11409,27
16,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23176,42,11414,22
18,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23175,42,11414,22
20,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23171,46,11418,18
22,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23172,45,11417,19
24,99.0,59.6,"[[6.6782e+03 2.1280e+02]
 [9.8000e+00 3.0000e+00]]","[[27307.2   256.8]
 [    0.     51.2]]",137,34455,0,64,23093,34,11362,30
26,99.0,61.0,"[[6.368e+03 2.030e+02]
 [9.400e+00 3.400e+00]]","[[26042.4   241.6]
 [    0.     51.2]]",1737,32855,0,64,22010,45,10845,19
28,99.0,60.8,"[[5.3626e+03 2.0720e+02]
 [9.4000e+00 3.4000e+00]]","[[22032.6   246.6]
 [    0.     51.2]]",6743,27849,0,64,18659,42,9190,22
30,99.0,53.8,"[[3.4228e+03 1.6300e+02]
 [1.0800e+01 1.6000e+00]]","[[14199.4   143.8]
 [    0.     49.6]]",16663,17929,2,62,12016,37,5913,25
32,99.0,59.0,"[[1889.6  106.4]
 [   8.2    2.6]]","[[7916.4   67.6]
 [   0.    43.2]]",24612,9980,10,54,6681,41,3299,13
34,99.0,61.2,"[[929.6  47. ]
 [  5.8   2.4]]","[[3892.6   13.8]
 [   0.    32.8]]",29709,4883,23,41,3274,25,1609,16
36,99.0,65.8,"[[651.2  44.2]
 [  4.4   2.8]]","[[2773.8    7.8]
 [   0.    28.8]]",31115,3477,28,36,2330,23,1147,13
38,99.2,69.0,"[[507.2  57.2]
 [  3.2   3. ]]","[[2252.2    5.4]
 [   0.    24.8]]",31770,2822,33,31,1887,24,935,7
40,99.4,67.0,"[[442.   38.8]
 [  3.4   2.6]]","[[1919.8    3.4]
 [   0.    24. ]]",32188,2404,34,30,1610,20,794,10
42,99.8,69.0,"[[390.6  21.2]
 [  2.8   2.4]]","[[1.646e+03 1.200e+00]
 [0.000e+00 2.080e+01]]",32533,2059,38,26,1377,19,682,7
44,99.8,69.6,"[[338.2  18.8]
 [  2.2   1.6]]","[[1.4276e+03 4.0000e-01]
 [0.0000e+00 1.5200e+01]]",32807,1785,45,19,1192,16,593,3
46,100.0,59.0,"[[293.2  15.2]
 [  1.8   0.6]]","[[1233.6    0. ]
 [   0.     9.6]]",33050,1542,52,12,1034,7,508,5
48,100.0,64.2,"[[258.4   3.6]
 [  1.8   0.6]]","[[1048.     0. ]
 [   0.     9.6]]",33282,1310,52,12,878,7,432,5
50,100.0,63.4,"[[216.6   5.4]
 [  1.8   0.6]]","[[888.    0. ]
 [  0.    9.6]]",33482,1110,52,12,743,8,367,4
52,100.0,54.6,"[[172.8  18.8]
 [  1.8   0.6]]","[[766.4   0. ]
 [  0.    9.6]]",33634,958,52,12,644,5,314,7
54,100.0,59.4,"[[170.2   1.6]
 [  1.8   0.4]]","[[687.2   0. ]
 [  0.    8.8]]",33733,859,53,11,574,8,285,3
