Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,63.2,"[[6.4654e+03 4.5420e+02]
 [7.6000e+00 4.0000e+00]]","[[27399.4   279. ]
 [    0.     46.4]]",0,34598,0,58,23181,38,11417,20
2,99.0,62.4,"[[6.5088e+03 3.7000e+02]
 [8.0000e+00 3.6000e+00]]","[[27246.4   268.8]
 [    0.     46.4]]",204,34394,0,58,23043,39,11351,19
4,99.0,59.4,"[[6.3118e+03 4.3320e+02]
 [8.6000e+00 3.0000e+00]]","[[26704.8   275.2]
 [    0.     46.4]]",873,33725,0,58,22598,36,11127,22
6,99.0,60.4,"[[6.0534e+03 4.5560e+02]
 [8.4000e+00 3.2000e+00]]","[[25756.4   279.6]
 [    0.     46.4]]",2053,32545,0,58,21805,39,10740,19
8,99.0,61.6,"[[5.7994e+03 3.3540e+02]
 [8.2000e+00 3.4000e+00]]","[[24288.    251.2]
 [    0.     46.4]]",3924,30674,0,58,20546,44,10128,14
10,99.0,59.8,"[[5.1638e+03 4.3560e+02]
 [8.2000e+00 3.4000e+00]]","[[22166.2   231.4]
 [    0.     46.4]]",6601,27997,0,58,18758,38,9239,20
12,99.0,58.4,"[[4.4286e+03 3.9900e+02]
 [8.2000e+00 3.0000e+00]]","[[19119.2   191.2]
 [    0.     44.8]]",10460,24138,2,56,16174,35,7964,21
14,99.0,53.4,"[[3.3714e+03 2.4180e+02]
 [8.2000e+00 1.4000e+00]]","[[14383.8    69. ]
 [    0.     38.4]]",16532,18066,10,48,12102,34,5964,14
16,99.0,53.8,"[[2.4976e+03 9.2400e+01]
 [7.4000e+00 1.0000e+00]]","[[10334.6    25.4]
 [    0.     33.6]]",21648,12950,16,42,8675,29,4275,13
18,99.0,59.8,"[[1593.   125. ]
 [   6.2    2.2]]","[[6857.    15. ]
 [   0.    33.6]]",26008,8590,16,42,5755,28,2835,14
20,99.0,52.6,"[[966.6  86.8]
 [  7.2   1.2]]","[[4204.2    9.4]
 [   0.    33.6]]",29331,5267,16,42,3528,29,1739,13
22,99.2,55.4,"[[708.8  60. ]
 [  5.8   1.4]]","[[3070.6    4.6]
 [   0.    28.8]]",30754,3844,22,36,2577,22,1267,14
24,99.6,68.8,"[[578.8  53.4]
 [  3.2   2.8]]","[[2.5278e+03 1.0000e+00]
 [0.0000e+00 2.4000e+01]]",31437,3161,28,30,2120,17,1041,13
26,100.0,55.2,"[[488.   36.8]
 [  4.4   1. ]]","[[2099.2    0. ]
 [   0.    21.6]]",31974,2624,31,27,1759,17,865,10
28,100.0,63.8,"[[419.   34.6]
 [  3.2   1.8]]","[[1814.4    0. ]
 [   0.    20. ]]",32330,2268,33,25,1516,20,752,5
30,100.0,73.2,"[[377.2  20. ]
 [  2.4   2.6]]","[[1588.8    0. ]
 [   0.    20. ]]",32612,1986,33,25,1332,15,654,10
32,100.0,54.4,"[[319.6  22.6]
 [  4.    0.8]]","[[1368.8    0. ]
 [   0.    19.2]]",32887,1711,34,24,1146,16,565,8
34,100.0,53.6,"[[278.6  22.4]
 [  4.    0.6]]","[[1204.     0. ]
 [   0.    18.4]]",33093,1505,35,23,1009,14,496,9
36,100.0,54.0,"[[232.4  29. ]
 [  3.4   0.8]]","[[1045.6    0. ]
 [   0.    16.8]]",33291,1307,37,21,877,12,430,9
38,100.0,63.6,"[[222.4   4.6]
 [  2.6   1. ]]","[[908.    0. ]
 [  0.   14.4]]",33463,1135,40,18,762,10,373,8
40,100.0,68.8,"[[195.    3.2]
 [  2.    1.6]]","[[792.8   0. ]
 [  0.   14.4]]",33607,991,40,18,663,13,328,5
42,100.0,72.6,"[[158.4   7.6]
 [  1.2   1. ]]","[[664.    0. ]
 [  0.    8.8]]",33768,830,47,11,554,9,276,2
44,100.0,84.8,"[[121.6  13.6]
 [  0.4   1.2]]","[[540.8   0. ]
 [  0.    6.4]]",33922,676,50,8,451,7,225,1
46,100.0,77.2,"[[111.8   6. ]
 [  0.4   0.8]]","[[471.2   0. ]
 [  0.    4.8]]",34009,589,52,6,394,4,195,2
48,83.33333333333333,69.2,"[[41.4  0.2]
 [ 0.2  0.2]]","[[167.6   0. ]
 [  0.    1.2]]",34075,523,54,4,351,2,172,2
