Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,52.8,"[[6.8644e+03 5.5200e+01]
 [1.0800e+01 8.0000e-01]]","[[27678.4     0. ]
 [    0.     46.4]]",0,34598,0,58,23180,39,11418,19
2,100.0,50.6,"[[6.8174e+03 6.1400e+01]
 [1.1200e+01 4.0000e-01]]","[[27515.2     0. ]
 [    0.     46.4]]",204,34394,0,58,23046,36,11348,22
4,100.0,53.0,"[[6.6556e+03 8.9400e+01]
 [1.0600e+01 1.0000e+00]]","[[26980.      0. ]
 [    0.     46.4]]",873,33725,0,58,22594,40,11131,18
6,100.0,53.0,"[[6.3988e+03 1.1020e+02]
 [1.0600e+01 1.0000e+00]]","[[26036.      0. ]
 [    0.     46.4]]",2053,32545,0,58,21804,40,10741,18
8,100.0,51.4,"[[6.0726e+03 6.2200e+01]
 [1.1000e+01 6.0000e-01]]","[[24539.2     0. ]
 [    0.     46.4]]",3924,30674,0,58,20545,45,10129,13
10,100.0,51.6,"[[5.5246e+03 7.4800e+01]
 [1.1000e+01 6.0000e-01]]","[[22397.6     0. ]
 [    0.     46.4]]",6601,27997,0,58,18757,39,9240,19
12,100.0,51.0,"[[4.7834e+03 4.4200e+01]
 [1.0800e+01 4.0000e-01]]","[[19310.4     0. ]
 [    0.     44.8]]",10460,24138,2,56,16172,37,7966,19
14,100.0,49.4,"[[3.5348e+03 7.8400e+01]
 [9.4000e+00 2.0000e-01]]","[[14452.8     0. ]
 [    0.     38.4]]",16532,18066,10,48,12102,34,5964,14
16,100.0,50.4,"[[2.5134e+03 7.6600e+01]
 [8.0000e+00 4.0000e-01]]","[[10360.      0. ]
 [    0.     33.6]]",21648,12950,16,42,8677,27,4273,15
18,100.0,53.0,"[[1.616e+03 1.020e+02]
 [7.400e+00 1.000e+00]]","[[6872.     0. ]
 [   0.    33.6]]",26008,8590,16,42,5756,27,2834,15
20,100.0,46.8,"[[9.442e+02 1.092e+02]
 [8.000e+00 4.000e-01]]","[[4213.6    0. ]
 [   0.    33.6]]",29331,5267,16,42,3524,33,1743,9
