Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,92.4,62.2,"[[5.7584e+03 1.1612e+03]
 [6.6000e+00 5.0000e+00]]","[[2.44254e+04 3.25300e+03]
 [1.20000e+00 4.52000e+01]]",0,34598,0,58,23178,41,11420,17
2,92.4,62.6,"[[5.6960e+03 1.1828e+03]
 [6.6000e+00 5.0000e+00]]","[[2.42504e+04 3.26480e+03]
 [1.20000e+00 4.52000e+01]]",204,34394,0,58,23041,41,11353,17
4,92.2,60.8,"[[5.5606e+03 1.1844e+03]
 [7.0000e+00 4.6000e+00]]","[[2.37564e+04 3.22360e+03]
 [1.40000e+00 4.50000e+01]]",873,33725,0,58,22591,43,11134,15
6,91.8,60.8,"[[5.3348e+03 1.1742e+03]
 [7.0000e+00 4.6000e+00]]","[[2.28632e+04 3.17280e+03]
 [1.40000e+00 4.50000e+01]]",2053,32545,0,58,21802,42,10743,16
8,91.4,61.6,"[[4966.8 1168. ]
 [   6.6    5. ]]","[[2.1420e+04 3.1192e+03]
 [1.6000e+00 4.4800e+01]]",3924,30674,0,58,20550,40,10124,18
10,91.0,59.6,"[[4478.  1121.4]
 [   6.8    4.8]]","[[1.95596e+04 2.83800e+03]
 [2.00000e+00 4.44000e+01]]",6601,27997,0,58,18757,39,9240,19
12,90.8,60.6,"[[3822.6 1005. ]
 [   6.4    4.8]]","[[1.68232e+04 2.48720e+03]
 [2.00000e+00 4.28000e+01]]",10460,24138,2,56,16173,36,7965,20
14,91.8,51.2,"[[2.8514e+03 7.6180e+02]
 [7.2000e+00 2.4000e+00]]","[[1.26978e+04 1.75500e+03]
 [1.40000e+00 3.70000e+01]]",16532,18066,10,48,12103,33,5963,15
16,95.0,57.8,"[[2198.2  391.8]
 [   5.8    2.6]]","[[9.4716e+03 8.8840e+02]
 [2.0000e-01 3.3400e+01]]",21648,12950,16,42,8677,27,4273,15
18,94.0,55.6,"[[1407.   311. ]
 [   6.     2.4]]","[[6.1662e+03 7.0580e+02]
 [4.0000e-01 3.3200e+01]]",26008,8590,16,42,5754,29,2836,13
20,92.2,60.8,"[[810.6 242.8]
 [  4.4   4. ]]","[[3.6718e+03 5.4180e+02]
 [6.0000e-01 3.3000e+01]]",29331,5267,16,42,3530,27,1737,15
22,91.6,61.2,"[[601.4 167.4]
 [  4.    3.2]]","[[2.7116e+03 3.6360e+02]
 [1.0000e+00 2.7800e+01]]",30754,3844,22,36,2569,30,1275,6
24,93.0,70.8,"[[501.  131.2]
 [  2.2   3.8]]","[[2.2196e+03 3.0920e+02]
 [2.0000e-01 2.3800e+01]]",31437,3161,28,30,2117,20,1044,10
26,93.0,76.6,"[[398.  126.8]
 [  1.2   4.2]]","[[1834.4  264.8]
 [   0.    21.6]]",31974,2624,31,27,1752,24,872,3
28,94.8,79.2,"[[339.6 114. ]
 [  0.8   4.2]]","[[1639.   175.4]
 [   0.    20. ]]",32330,2268,33,25,1522,14,746,11
30,94.4,78.8,"[[296.  101.2]
 [  0.8   4.2]]","[[1432.8  156. ]
 [   0.    20. ]]",32612,1986,33,25,1331,16,655,9
32,94.0,76.8,"[[248.   94.2]
 [  0.8   4. ]]","[[1214.   154.8]
 [   0.    19.2]]",32887,1711,34,24,1143,19,568,5
34,94.4,69.4,"[[215.8  85.2]
 [  1.6   3. ]]","[[1.0934e+03 1.1060e+02]
 [2.0000e-01 1.8200e+01]]",33093,1505,35,23,1009,14,496,9
36,93.2,70.8,"[[176.   85.4]
 [  1.    3.2]]","[[9.55e+02 9.06e+01]
 [6.00e-01 1.62e+01]]",33291,1307,37,21,871,18,436,3
38,95.4,84.8,"[[182.6  44.4]
 [  0.4   3.2]]","[[8.44e+02 6.40e+01]
 [2.00e-01 1.42e+01]]",33463,1135,40,18,754,18,381,0
40,95.2,82.2,"[[156.6  41.6]
 [  0.4   3.2]]","[[7.336e+02 5.920e+01]
 [2.000e-01 1.420e+01]]",33607,991,40,18,664,12,327,6
42,94.2,73.0,"[[133.4  32.6]
 [  0.8   1.4]]","[[593.2  70.8]
 [  0.    8.8]]",33768,830,47,11,554,9,276,2
44,93.4,88.4,"[[104.4  30.8]
 [  0.    1.6]]","[[474.8  66. ]
 [  0.    6.4]]",33922,676,50,8,454,4,222,4
46,92.6,87.6,"[[89.  28.8]
 [ 0.   1.2]]","[[405.2  66. ]
 [  0.    4.8]]",34009,589,52,6,393,5,196,1
48,76.5,66.2,"[[29.2 12.4]
 [ 0.   0.4]]","[[145.4  22.2]
 [  0.    1.2]]",34075,523,54,4,351,2,172,2
50,61.375,36.8,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34158,440,56,2,294,2,146,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34237,361,58,0,241,0,120,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34295,303,58,0,203,0,100,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34363,235,58,0,157,0,78,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34427,171,58,0,114,0,57,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34472,126,58,0,84,0,42,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34499,99,58,0,66,0,33,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34523,75,58,0,50,0,25,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34530,68,58,0,45,0,23,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34535,63,58,0,42,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34537,61,58,0,40,0,21,0
