Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,80.0,71.6,"[[4.4398e+03 2.4798e+03]
 [2.4000e+00 9.2000e+00]]","[[1.69766e+04 1.07018e+04]
 [2.00000e-01 4.62000e+01]]",0,34598,0,58,23181,38,11417,20
2,80.0,71.4,"[[4.3984e+03 2.4804e+03]
 [2.4000e+00 9.2000e+00]]","[[1.68366e+04 1.06786e+04]
 [2.00000e-01 4.62000e+01]]",204,34394,0,58,23048,34,11346,24
4,79.8,73.4,"[[4.3038e+03 2.4412e+03]
 [1.8000e+00 9.8000e+00]]","[[16359.2 10620.8]
 [    0.     46.4]]",873,33725,0,58,22589,45,11136,13
6,79.6,72.8,"[[4.0894e+03 2.4196e+03]
 [1.8000e+00 9.8000e+00]]","[[15621.6 10414.4]
 [    0.     46.4]]",2053,32545,0,58,21808,36,10737,22
8,79.0,69.8,"[[3.7270e+03 2.4078e+03]
 [2.4000e+00 9.2000e+00]]","[[1.44916e+04 1.00476e+04]
 [2.00000e-01 4.62000e+01]]",3924,30674,0,58,20549,41,10125,17
10,78.4,69.2,"[[3.3412e+03 2.2582e+03]
 [2.4000e+00 9.2000e+00]]","[[1.2930e+04 9.4676e+03]
 [2.0000e-01 4.6200e+01]]",6601,27997,0,58,18760,36,9237,22
12,78.0,70.6,"[[2.8248e+03 2.0028e+03]
 [1.8000e+00 9.4000e+00]]","[[11057.6  8252.8]
 [    0.     44.8]]",10460,24138,2,56,16175,34,7963,22
14,80.6,62.0,"[[2220.2 1393. ]
 [   3.4    6.2]]","[[9.5476e+03 4.9052e+03]
 [1.6000e+00 3.6800e+01]]",16532,18066,10,48,12098,38,5968,10
16,82.6,60.4,"[[1685.6  904.4]
 [   3.6    4.8]]","[[7.473e+03 2.887e+03]
 [2.000e+00 3.160e+01]]",21648,12950,16,42,8681,23,4269,19
18,80.6,60.4,"[[1122.2  595.8]
 [   3.6    4.8]]","[[4.764e+03 2.108e+03]
 [2.200e+00 3.140e+01]]",26008,8590,16,42,5758,25,2832,17
20,76.6,56.0,"[[600.8 452.6]
 [  3.6   4.8]]","[[2.4894e+03 1.7242e+03]
 [1.8000e+00 3.1800e+01]]",29331,5267,16,42,3529,28,1738,14
22,76.0,54.8,"[[436.2 332.6]
 [  3.4   3.8]]","[[1.7530e+03 1.3222e+03]
 [1.2000e+00 2.7600e+01]]",30754,3844,22,36,2572,27,1272,9
24,78.6,64.6,"[[378.4 253.8]
 [  1.8   4.2]]","[[1706.8  822. ]
 [   2.4   21.6]]",31437,3161,28,30,2120,17,1041,13
26,83.8,60.2,"[[341.2 183.6]
 [  2.6   2.8]]","[[1.499e+03 6.002e+02]
 [6.000e-01 2.100e+01]]",31974,2624,31,27,1757,19,867,8
28,86.4,73.2,"[[377.   76.6]
 [  1.8   3.2]]","[[1603.8  210.6]
 [   3.    17. ]]",32330,2268,33,25,1524,12,744,13
30,85.6,70.8,"[[327.4  69.8]
 [  2.    3. ]]","[[1391.2  197.6]
 [   3.    17. ]]",32612,1986,33,25,1334,13,652,12
32,85.4,72.2,"[[278.4  63.8]
 [  1.6   3.2]]","[[1181.6  187.2]
 [   2.8   16.4]]",32887,1711,34,24,1150,12,561,12
34,84.6,75.6,"[[240.6  60.4]
 [  1.4   3.2]]","[[1047.6  156.4]
 [   3.2   15.2]]",33093,1505,35,23,1005,18,500,5
36,84.0,77.6,"[[212.   49.4]
 [  1.    3.2]]","[[921.2 124.4]
 [  3.2  13.6]]",33291,1307,37,21,875,14,432,7
38,91.0,91.0,"[[210.6  16.4]
 [  0.4   3.2]]","[[853.6  54.4]
 [  1.6  12.8]]",33463,1135,40,18,760,12,375,6
40,91.0,89.0,"[[182.4  15.8]
 [  0.4   3.2]]","[[747.2  45.6]
 [  1.6  12.8]]",33607,991,40,18,663,13,328,5
42,95.6,80.0,"[[155.6  10.4]
 [  0.8   1.4]]","[[612.8  51.2]
 [  0.    8.8]]",33768,830,47,11,555,8,275,3
44,93.8,85.6,"[[123.8  11.4]
 [  0.2   1.4]]","[[4.956e+02 4.520e+01]
 [2.000e-01 6.200e+00]]",33922,676,50,8,452,6,224,2
46,95.4,95.6,"[[107.8  10. ]
 [  0.    1.2]]","[[432.8  38.4]
 [  0.    4.8]]",34009,589,52,6,396,2,193,4
48,79.16666666666667,75.8,"[[36.2  5.4]
 [ 0.   0.4]]","[[155.8  11.8]
 [  0.    1.2]]",34075,523,54,4,349,4,174,0
50,62.5,20.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34158,440,56,2,294,2,146,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34237,361,58,0,241,0,120,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34295,303,58,0,203,0,100,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34363,235,58,0,157,0,78,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34427,171,58,0,114,0,57,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34472,126,58,0,84,0,42,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34499,99,58,0,66,0,33,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34523,75,58,0,50,0,25,0
