Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,63.2,"[[6.4654e+03 4.5420e+02]
 [7.6000e+00 4.0000e+00]]","[[27399.4   279. ]
 [    0.     46.4]]",0,34598,0,58,23180,39,11418,19
2,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23181,37,11415,21
4,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23178,40,11418,18
6,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23176,42,11420,16
8,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23184,34,11412,24
10,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23181,37,11415,21
12,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23176,42,11420,16
14,99.0,59.4,"[[6.5036e+03 4.1560e+02]
 [8.6000e+00 3.0000e+00]]","[[27405.    271.8]
 [    0.     46.4]]",2,34596,0,58,23184,34,11412,24
16,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23181,36,11414,22
18,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23179,38,11416,20
20,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23177,40,11418,18
22,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23180,37,11415,21
24,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23178,39,11417,19
26,99.0,60.4,"[[6.4622e+03 4.5680e+02]
 [8.4000e+00 3.2000e+00]]","[[27388.2   287.8]
 [    0.     46.4]]",3,34595,0,58,23178,39,11417,19
28,99.0,62.8,"[[6.561e+03 3.430e+02]
 [8.000e+00 3.600e+00]]","[[27332.8   283.2]
 [    0.     46.4]]",78,34520,0,58,23126,41,11394,17
30,99.0,59.4,"[[6.3648e+03 4.1240e+02]
 [8.6000e+00 3.0000e+00]]","[[26839.2   269.6]
 [    0.     46.4]]",712,33886,0,58,22703,39,11183,19
32,99.0,61.0,"[[6.1732e+03 3.6320e+02]
 [8.2000e+00 3.4000e+00]]","[[25888.4   257.2]
 [    0.     46.4]]",1916,32682,0,58,21898,37,10784,21
