Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,60.8,"[[6.7044e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27417.2   256.4]
 [    0.     51.2]]",0,34592,0,64,23175,44,11417,20
2,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23175,43,11415,21
4,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23177,41,11413,23
6,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23180,38,11410,26
8,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23179,39,11411,25
10,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23175,43,11415,21
12,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23172,46,11418,18
14,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23171,47,11419,17
16,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23176,42,11414,22
18,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23171,46,11418,18
20,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23173,44,11416,20
22,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23177,39,11411,25
24,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23174,42,11414,22
26,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23174,42,11414,22
28,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23175,41,11413,23
30,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23174,42,11414,22
32,99.0,59.8,"[[6.7192e+03 1.9840e+02]
 [9.8000e+00 3.0000e+00]]","[[27409.4   261. ]
 [    0.     51.2]]",4,34588,0,64,23177,39,11411,25
34,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23172,44,11415,20
36,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23178,38,11409,26
38,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23169,47,11418,17
40,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23178,38,11409,26
42,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23178,38,11409,26
44,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23175,41,11412,23
46,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23175,41,11412,23
48,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23162,54,11425,10
50,99.0,60.8,"[[6.7034e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27413.2   256.4]
 [    0.     51.2]]",5,34587,0,64,23178,38,11409,26
52,99.0,59.6,"[[6.7076e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27405.2   258. ]
 [    0.     51.2]]",13,34579,0,64,23169,41,11410,23
54,99.0,64.8,"[[6.4742e+03 2.3880e+02]
 [8.4000e+00 4.4000e+00]]","[[26597.6   254.4]
 [    0.     51.2]]",1027,33565,0,64,22488,43,11077,21
56,99.0,63.0,"[[4.7552e+03 2.1800e+02]
 [8.6000e+00 4.0000e+00]]","[[19707.8   185. ]
 [    0.     50.4]]",9726,24866,1,63,16663,39,8203,24
