Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,70.8,67.6,"[[2.8542e+03 4.0476e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20586e+04 1.55486e+04]
 [8.00000e-01 6.32000e+01]]",0,34509,0,80,23118,56,11391,24
2,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23126,47,11381,33
4,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23121,52,11386,28
6,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23125,48,11382,32
8,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23122,51,11385,29
10,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23121,52,11386,28
12,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23110,63,11397,17
14,70.8,67.6,"[[2.8540e+03 4.0474e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20566e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",2,34507,0,80,23128,45,11379,35
16,70.6,67.6,"[[2.8540e+03 4.0472e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20558e+04 1.55490e+04]
 [8.00000e-01 6.32000e+01]]",3,34506,0,80,23121,51,11385,29
18,70.8,67.6,"[[2.8488e+03 4.0476e+03]
 [8.0000e-01 1.5200e+01]]","[[1.20398e+04 1.55458e+04]
 [6.00000e-01 6.34000e+01]]",27,34482,0,80,23101,55,11381,25
20,70.4,67.2,"[[2.7012e+03 4.0282e+03]
 [8.0000e-01 1.5200e+01]]","[[1.14240e+04 1.54936e+04]
 [6.00000e-01 6.34000e+01]]",862,33647,0,80,22543,54,11104,26
22,67.6,64.4,"[[2.2000e+03 3.9314e+03]
 [1.0000e+00 1.5000e+01]]","[[9.23300e+03 1.52926e+04]
 [6.00000e-01 6.34000e+01]]",3852,30657,0,80,20538,55,10119,25
24,66.0,60.4,"[[1.6662e+03 3.1472e+03]
 [2.0000e+00 1.3400e+01]]","[[6.4186e+03 1.2835e+04]
 [4.0000e-01 6.1200e+01]]",10442,24067,3,77,16128,48,7939,29
26,64.6,56.8,"[[ 953.4 2190.2]
 [   2.2   11.8]]","[[3.8820e+03 8.6924e+03]
 [2.0000e-01 5.5800e+01]]",18791,15718,10,70,10525,52,5193,18
28,70.6,56.6,"[[ 847.8 1036.8]
 [   4.     9. ]]","[[3.4130e+03 4.1254e+03]
 [1.6000e+00 5.0400e+01]]",25086,9423,15,65,6313,43,3110,22
