Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,92.6,71.6,"[[5712.4 1189.4]
 [   6.2    9.8]]","[[2.4137e+04 3.4702e+03]
 [1.0000e+00 6.3000e+01]]",0,34509,0,80,23122,52,11387,28
2,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23118,55,11389,25
4,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23119,54,11388,26
6,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23115,58,11392,22
8,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23115,58,11392,22
10,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23116,57,11391,23
12,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23119,54,11388,26
14,92.6,71.6,"[[5712.  1189.4]
 [   6.2    9.8]]","[[2.41352e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",2,34507,0,80,23119,54,11388,26
16,92.6,71.6,"[[5712.  1189.2]
 [   6.2    9.8]]","[[2.41344e+04 3.47040e+03]
 [1.00000e+00 6.30000e+01]]",3,34506,0,80,23117,55,11389,25
18,92.6,71.6,"[[5707.  1189.4]
 [   6.2    9.8]]","[[2.41174e+04 3.46820e+03]
 [1.00000e+00 6.30000e+01]]",27,34482,0,80,23109,47,11373,33
20,92.4,71.0,"[[5531.6 1197.8]
 [   6.2    9.8]]","[[2.34774e+04 3.44020e+03]
 [1.00000e+00 6.30000e+01]]",862,33647,0,80,22535,62,11112,18
22,91.8,70.8,"[[5015.6 1115.8]
 [   6.2    9.8]]","[[2.11446e+04 3.38100e+03]
 [1.20000e+00 6.28000e+01]]",3852,30657,0,80,20541,52,10116,28
24,92.0,70.6,"[[3851.   962.4]
 [   5.8    9.6]]","[[1.64522e+04 2.80140e+03]
 [6.00000e-01 6.10000e+01]]",10442,24067,3,77,16123,53,7944,24
26,90.2,71.0,"[[2525.   618.6]
 [   5.2    8.8]]","[[1.06968e+04 1.87760e+03]
 [1.80000e+00 5.42000e+01]]",18791,15718,10,70,10527,50,5191,20
28,91.8,73.6,"[[1424.2  460.4]
 [   3.6    9.4]]","[[6.4980e+03 1.0404e+03]
 [8.0000e-01 5.1200e+01]]",25086,9423,15,65,6311,45,3112,20
30,90.4,65.8,"[[759.  264.8]
 [  4.8   6.6]]","[[3.4726e+03 6.2260e+02]
 [1.4000e+00 4.4200e+01]]",29390,5119,23,57,3430,37,1689,20
32,90.0,69.8,"[[575.8 139.2]
 [  3.8   5.6]]","[[2.4298e+03 4.3020e+02]
 [1.4000e+00 3.6200e+01]]",30934,3575,33,47,2389,37,1186,10
34,91.6,71.4,"[[483.  108.8]
 [  3.    5. ]]","[[2.047e+03 3.202e+02]
 [8.000e-01 3.120e+01]]",31550,2959,40,40,1985,24,974,16
36,93.0,72.2,"[[397.   84.2]
 [  2.6   4.4]]","[[1.695e+03 2.298e+02]
 [2.000e-01 2.780e+01]]",32103,2406,45,35,1608,27,798,8
38,93.6,85.4,"[[318.   71.2]
 [  0.6   5.4]]","[[1.3846e+03 1.7220e+02]
 [2.0000e-01 2.3800e+01]]",32563,1946,50,30,1303,20,643,10
40,92.6,79.8,"[[256.6  62.2]
 [  1.    4. ]]","[[1.1388e+03 1.3640e+02]
 [6.0000e-01 1.9400e+01]]",32915,1594,55,25,1067,17,527,8
42,95.8,87.0,"[[238.8  27.8]
 [  0.6   2.8]]","[[988.4  78. ]
 [  0.   13.6]]",33176,1333,63,17,893,11,440,6
44,94.8,89.6,"[[195.8  22.4]
 [  0.2   2.2]]","[[8.09e+02 6.38e+01]
 [2.00e-01 9.40e+00]]",33418,1091,68,12,731,8,360,4
46,96.2,94.4,"[[154.4  19.2]
 [  0.    2.2]]","[[648.4  46. ]
 [  0.    8.8]]",33641,868,69,11,580,8,288,3
48,96.2,94.0,"[[128.6  16.8]
 [  0.    2.2]]","[[545.   36.6]
 [  0.    8.8]]",33782,727,69,11,484,10,243,1
50,95.8,93.4,"[[107.6  15.4]
 [  0.    1.6]]","[[455.6  36.4]
 [  0.    6.4]]",33894,615,72,8,411,6,204,2
52,81.16666666666667,74.6,"[[18.4  0.2]
 [ 0.   0.2]]","[[71.2  4. ]
 [ 0.   0.6]]",34040,469,76,4,313,3,156,1
54,80.66666666666667,76.8,"[[54.8  4.4]
 [ 0.   0.8]]","[[222.2  15.4]
 [  0.    2.4]]",34138,371,76,4,249,2,122,2
56,80.16666666666667,74.8,"[[41.2  6. ]
 [ 0.   0.8]]","[[175.8  13.8]
 [  0.    2.4]]",34213,296,76,4,200,1,96,3
58,80.0,78.6,"[[28.2  0. ]
 [ 0.   0.6]]","[[103.6  10.4]
 [  0.    1.8]]",34272,237,76,4,159,2,78,2
60,80.0,71.6,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34329,180,76,4,119,4,61,0
62,78.83333333333333,74.2,"[[17.8  3. ]
 [ 0.   0.8]]","[[76.6  7.4]
 [ 0.   2.4]]",34378,131,76,4,87,3,44,1
64,69.71428571428571,60.0,"[[6.  0. ]
 [0.  0.4]]","[[24.   1.2]
 [ 0.   0.8]]",34431,78,77,3,51,3,27,0
66,44.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34443,66,79,1,43,1,23,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34448,61,80,0,40,0,21,0
