Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",0,34598,0,58,23184,35,11414,23
2,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",169,34429,0,58,23073,33,11356,25
4,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",828,33770,0,58,22625,39,11145,19
6,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1860,32738,0,58,21931,42,10807,16
8,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",3559,31039,0,58,20793,41,10246,17
10,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",6015,28583,0,58,19149,40,9434,18
12,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",9070,25528,0,58,17108,34,8420,24
14,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",14018,20580,9,49,13785,36,6795,13
16,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",19500,15098,16,42,10115,28,4983,14
18,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",24074,10524,16,42,7056,23,3468,19
20,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",27905,6693,20,38,4483,26,2210,12
22,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",30155,4443,27,31,2981,16,1462,15
24,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31072,3526,31,27,2360,20,1166,7
26,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31524,3074,32,26,2057,20,1017,6
28,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31945,2653,32,26,1775,19,878,7
30,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32280,2318,33,25,1550,19,768,6
32,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32552,2046,33,25,1371,16,675,9
34,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32759,1839,33,25,1230,18,609,7
36,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32985,1613,33,25,1077,20,536,5
38,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33182,1416,34,24,947,17,469,7
40,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33355,1243,38,20,833,13,410,7
42,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33549,1049,46,12,702,8,347,4
44,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33688,910,47,11,610,7,300,4
46,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33812,786,50,8,527,4,259,4
48,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33928,670,53,5,449,3,221,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34012,586,58,0,392,0,194,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34082,516,58,0,345,0,171,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34136,462,58,0,309,0,153,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34207,391,58,0,261,0,130,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34274,324,58,0,217,0,107,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,253,58,0,169,0,84,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34402,196,58,0,131,0,65,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34444,154,58,0,103,0,51,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34460,138,58,0,92,0,46,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34482,116,58,0,77,0,39,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,100,58,0,67,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34506,92,58,0,61,0,31,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34511,87,58,0,58,0,29,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34514,84,58,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,81,58,0,54,0,27,0
