Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
24,84.4,72.0,"[[480.2 225. ]
 [  1.2   4.2]]","[[2.101e+03 7.198e+02]
 [1.000e+00 2.060e+01]]",31072,3526,31,27,2359,21,1167,6
26,85.4,62.6,"[[432.8 182. ]
 [  2.4   2.8]]","[[1.8772e+03 5.8200e+02]
 [1.0000e+00 1.9800e+01]]",31524,3074,32,26,2059,18,1015,8
28,84.4,72.0,"[[366.8 163.8]
 [  1.2   4. ]]","[[1.5876e+03 5.3480e+02]
 [1.0000e+00 1.9800e+01]]",31945,2653,32,26,1777,17,876,9
30,86.6,73.0,"[[385.6  78. ]
 [  1.8   3.2]]","[[1620.2  234.2]
 [   2.6   17.4]]",32280,2318,33,25,1555,14,763,11
32,86.4,71.0,"[[339.   70.2]
 [  2.    3. ]]","[[1422.2  214.6]
 [   2.6   17.4]]",32552,2046,33,25,1374,13,672,12
34,85.4,72.4,"[[299.8  68. ]
 [  1.8   3.2]]","[[1276.8  194.4]
 [   3.    17. ]]",32759,1839,33,25,1232,16,607,9
36,85.8,72.6,"[[262.8  59.8]
 [  1.8   3.2]]","[[1110.   180.4]
 [   2.8   17.2]]",32985,1613,33,25,1081,16,532,9
38,86.0,71.6,"[[227.2  56. ]
 [  1.6   3.2]]","[[968.  164.8]
 [  2.4  16.8]]",33182,1416,34,24,950,14,466,10
40,86.8,62.6,"[[202.   46.6]
 [  2.2   1.8]]","[[834.  160.4]
 [  1.6  14.4]]",33355,1243,38,20,831,15,412,5
42,86.8,77.4,"[[159.8  50. ]
 [  0.6   1.8]]","[[626.6 212.6]
 [  0.    9.6]]",33549,1049,46,12,703,7,346,5
44,86.0,80.0,"[[135.2  46.8]
 [  0.4   1.8]]","[[534.  194. ]
 [  0.    8.8]]",33688,910,47,11,610,7,300,4
46,84.6,56.4,"[[116.   41.2]
 [  1.    0.6]]","[[4.618e+02 1.670e+02]
 [2.000e-01 6.200e+00]]",33812,786,50,8,524,7,262,1
48,94.4,84.0,"[[118.4  15.6]
 [  0.2   0.8]]","[[480.6  55.4]
 [  0.    4. ]]",33928,670,53,5,448,4,222,1
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34012,586,58,0,392,0,194,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34082,516,58,0,345,0,171,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34136,462,58,0,309,0,153,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34207,391,58,0,261,0,130,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34274,324,58,0,217,0,107,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,253,58,0,169,0,84,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34402,196,58,0,131,0,65,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34444,154,58,0,103,0,51,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34460,138,58,0,92,0,46,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34482,116,58,0,77,0,39,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34498,100,58,0,67,0,33,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34506,92,58,0,61,0,31,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34511,87,58,0,58,0,29,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34514,84,58,0,56,0,28,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,81,58,0,54,0,27,0
