Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,52.8,"[[6.8606e+03 5.9000e+01]
 [1.0800e+01 8.0000e-01]]","[[27678.4     0. ]
 [    0.     46.4]]",0,34598,0,58,23191,28,11407,30
2,100.0,51.4,"[[6.8114e+03 7.4400e+01]
 [1.1000e+01 6.0000e-01]]","[[27543.2     0. ]
 [    0.     46.4]]",169,34429,0,58,23070,36,11359,22
4,100.0,53.0,"[[6.6588e+03 9.5200e+01]
 [1.0600e+01 1.0000e+00]]","[[27016.      0. ]
 [    0.     46.4]]",828,33770,0,58,22623,41,11147,17
6,100.0,52.4,"[[6.4718e+03 7.5800e+01]
 [1.0800e+01 8.0000e-01]]","[[26190.4     0. ]
 [    0.     46.4]]",1860,32738,0,58,21937,36,10801,22
8,100.0,51.4,"[[6.1342e+03 7.3600e+01]
 [1.1000e+01 6.0000e-01]]","[[24831.2     0. ]
 [    0.     46.4]]",3559,31039,0,58,20795,39,10244,19
10,100.0,53.4,"[[5.659e+03 5.760e+01]
 [1.060e+01 1.000e+00]]","[[22866.4     0. ]
 [    0.     46.4]]",6015,28583,0,58,19149,40,9434,18
12,100.0,51.2,"[[5.0082e+03 9.7400e+01]
 [1.1000e+01 6.0000e-01]]","[[20422.4     0. ]
 [    0.     46.4]]",9070,25528,0,58,17103,39,8425,19
14,100.0,52.0,"[[3.9944e+03 1.2160e+02]
 [9.0000e+00 8.0000e-01]]","[[16464.      0. ]
 [    0.     39.2]]",14018,20580,9,49,13788,33,6792,16
16,100.0,54.8,"[[2.909e+03 1.106e+02]
 [7.200e+00 1.200e+00]]","[[12078.4     0. ]
 [    0.     33.6]]",19500,15098,16,42,10121,22,4977,20
18,100.0,52.2,"[[2.0106e+03 9.4200e+01]
 [7.6000e+00 8.0000e-01]]","[[8419.2    0. ]
 [   0.    33.6]]",24074,10524,16,42,7053,26,3471,16
20,100.0,52.2,"[[1.2964e+03 4.2200e+01]
 [7.0000e+00 6.0000e-01]]","[[5354.4    0. ]
 [   0.    30.4]]",27905,6693,20,38,4482,27,2211,11
22,100.0,52.8,"[[807.2  81.4]
 [  5.2   1. ]]","[[3554.4    0. ]
 [   0.    24.8]]",30155,4443,27,31,2974,23,1469,8
24,100.0,53.4,"[[6.734e+02 3.180e+01]
 [4.800e+00 6.000e-01]]","[[2820.8    0. ]
 [   0.    21.6]]",31072,3526,31,27,2364,16,1162,11
26,100.0,55.8,"[[568.4  46.4]
 [  4.2   1. ]]","[[2459.2    0. ]
 [   0.    20.8]]",31524,3074,32,26,2060,17,1014,9
28,100.0,54.4,"[[486.6  44. ]
 [  4.2   1. ]]","[[2122.4    0. ]
 [   0.    20.8]]",31945,2653,32,26,1774,20,879,6
