Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",0,34592,0,64,23171,48,11421,16
2,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23180,38,11411,26
4,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23180,38,11411,26
6,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23179,39,11412,25
8,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23181,37,11410,27
10,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23169,49,11422,15
12,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23182,36,11409,28
14,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",1,34591,0,64,23175,43,11416,21
16,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",2,34590,0,64,23174,44,11416,20
18,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",25,34567,0,64,23165,37,11402,27
20,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",874,33718,0,64,22598,35,11120,29
22,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",3820,30772,0,64,20620,40,10152,24
24,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",10645,23947,2,62,16041,45,7906,17
26,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",19134,15458,2,62,10363,35,5095,27
28,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",25494,9098,4,60,6098,37,3000,23
30,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",29526,5066,15,49,3394,33,1672,16
32,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",30966,3626,28,36,2426,27,1200,9
34,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",31646,2946,33,31,1975,19,971,12
36,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32146,2446,37,27,1640,16,806,11
38,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32598,1994,42,22,1336,14,658,8
40,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",32915,1677,45,19,1125,11,552,8
42,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33181,1411,49,15,946,9,465,6
44,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33411,1181,51,13,791,8,390,5
46,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33652,940,52,12,630,7,310,5
48,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33825,767,53,11,512,9,255,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",33950,642,54,10,427,9,215,1
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34046,546,54,10,363,9,183,1
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34150,442,57,7,295,5,147,2
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34248,344,57,7,231,4,113,3
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34322,270,58,6,179,5,91,1
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34363,229,60,4,153,3,76,1
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34408,184,61,3,123,2,61,1
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34483,109,64,0,73,0,36,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,71,64,0,47,0,24,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34530,62,64,0,41,0,21,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34531,61,64,0,40,0,21,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34531,61,64,0,40,0,21,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34531,61,64,0,40,0,21,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34531,61,64,0,40,0,21,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34531,61,64,0,40,0,21,0
