Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,93.4,87.6,"[[6.1444e+03 7.7100e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50632e+04 2.59840e+03]
 [1.40000e+00 6.18000e+01]]",0,34577,0,79,23168,51,11409,28
2,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23159,58,11415,21
4,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23164,53,11410,26
6,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23168,49,11406,30
8,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23158,59,11416,20
10,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23169,48,11405,31
12,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23164,53,11410,26
14,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23162,55,11412,24
16,93.4,87.8,"[[6.1452e+03 7.6960e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50638e+04 2.59540e+03]
 [1.40000e+00 6.18000e+01]]",3,34574,0,79,23161,56,11413,23
18,93.4,87.8,"[[6.1468e+03 7.6780e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5964e+03]
 [1.4000e+00 6.1800e+01]]",4,34573,0,79,23165,51,11408,28
20,93.4,87.8,"[[6.1468e+03 7.6780e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5964e+03]
 [1.4000e+00 6.1800e+01]]",4,34573,0,79,23168,48,11405,31
22,93.4,87.8,"[[6.1468e+03 7.6780e+02]
 [2.0000e+00 1.3800e+01]]","[[2.5062e+04 2.5964e+03]
 [1.4000e+00 6.1800e+01]]",4,34573,0,79,23160,56,11413,23
24,93.4,87.6,"[[6.1438e+03 7.7060e+02]
 [2.0000e+00 1.3800e+01]]","[[2.50596e+04 2.59800e+03]
 [1.40000e+00 6.18000e+01]]",5,34572,0,79,23161,55,11411,24
26,93.4,87.8,"[[6.1206e+03 7.6720e+02]
 [2.0000e+00 1.3800e+01]]","[[2.49586e+04 2.59260e+03]
 [1.40000e+00 6.18000e+01]]",138,34439,0,79,23071,56,11368,23
28,93.6,87.4,"[[5.9796e+03 7.5160e+02]
 [2.0000e+00 1.3800e+01]]","[[2.4364e+04 2.5608e+03]
 [1.4000e+00 6.1800e+01]]",921,33656,0,79,22546,56,11110,23
30,93.2,88.2,"[[5.6912e+03 7.5020e+02]
 [1.8000e+00 1.4000e+01]]","[[2.32202e+04 2.54540e+03]
 [1.60000e+00 6.16000e+01]]",2370,32207,0,79,21578,53,10629,26
32,93.0,85.6,"[[5.054e+03 7.242e+02]
 [2.400e+00 1.340e+01]]","[[2.07348e+04 2.37800e+03]
 [1.80000e+00 6.14000e+01]]",5686,28891,0,79,19347,62,9544,17
34,91.8,69.6,"[[3472.   704.8]
 [   6.6    8.6]]","[[1.48494e+04 1.85780e+03]
 [2.40000e+00 5.84000e+01]]",13693,20884,3,76,13990,53,6894,23
36,90.0,67.8,"[[2110.4  547.8]
 [   6.6    8.6]]","[[9.2222e+03 1.4106e+03]
 [3.4000e+00 5.7400e+01]]",21286,13291,3,76,8905,50,4386,26
38,88.4,67.8,"[[1108.8  364.4]
 [   5.6    8.8]]","[[4.9214e+03 9.7140e+02]
 [3.2000e+00 5.4400e+01]]",27211,7366,7,72,4936,47,2430,25
40,83.4,59.6,"[[495.4 228.8]
 [  6.4   6.8]]","[[2198.8  698. ]
 [   4.4   48.4]]",30956,3621,13,66,2431,39,1190,27
42,83.0,61.4,"[[379.6 181.6]
 [  5.2   6.8]]","[[1669.4  575.4]
 [   3.6   44.4]]",31771,2806,19,60,1881,39,925,21
44,81.4,61.2,"[[304.4 168.2]
 [  4.6   6.8]]","[[1364.2  526.2]
 [   4.    41.6]]",32214,2363,22,57,1579,42,784,15
46,82.2,60.2,"[[278.2 134.4]
 [  4.8   5.6]]","[[1192.6  457.8]
 [   2.8   38.8]]",32514,2063,27,52,1381,36,682,16
48,80.4,60.8,"[[229.8 134.8]
 [  3.8   5.6]]","[[1027.4  431. ]
 [   3.2   34.4]]",32754,1823,32,47,1218,34,605,13
50,82.2,54.4,"[[201.8 123. ]
 [  3.8   3.4]]","[[981.6 317.6]
 [  3.   25.8]]",32953,1624,43,36,1085,27,539,9
52,80.6,59.2,"[[159.2 122.8]
 [  2.6   4.4]]","[[845.  283. ]
 [  3.6  24.4]]",33167,1410,44,35,944,24,466,11
54,80.8,58.4,"[[144.2 102. ]
 [  2.6   4. ]]","[[728.8 256. ]
 [  3.   23.4]]",33346,1231,46,33,822,24,409,9
56,82.2,58.2,"[[140.2  78.2]
 [  2.8   3.2]]","[[650.2 223.4]
 [  2.2  21.8]]",33485,1092,49,30,731,20,361,10
58,84.6,63.0,"[[120.6  71. ]
 [  1.8   3.2]]","[[590.8 175.6]
 [  1.4  18.6]]",33619,958,54,25,640,18,318,7
60,85.6,56.8,"[[97.2 66.2]
 [ 2.2  2.6]]","[[514.2 139.4]
 [  1.2  18. ]]",33760,817,55,24,548,15,269,9
62,86.0,55.2,"[[84.8 58.2]
 [ 2.2  2.4]]","[[454.8 117.2]
 [  1.2  17.2]]",33862,715,56,23,475,19,240,4
64,85.4,58.2,"[[75.4 49.6]
 [ 2.   2.4]]","[[401.   99. ]
 [  1.4  16.2]]",33952,625,57,22,422,11,203,11
66,83.2,61.2,"[[58.  51.8]
 [ 1.2  2.8]]","[[334.2 105. ]
 [  1.4  14.6]]",34028,549,59,20,368,13,181,7
68,83.2,53.0,"[[51.8 44.6]
 [ 1.4  1.8]]","[[291.2  94.4]
 [  1.   11.8]]",34095,482,63,16,321,12,161,4
70,82.8,61.8,"[[48.4 35.2]
 [ 1.   2. ]]","[[266.8  67.6]
 [  1.6  10.4]]",34159,418,64,15,282,8,136,7
72,86.6,60.4,"[[44.  27.4]
 [ 0.8  1.6]]","[[2.176e+02 6.800e+01]
 [2.000e-01 9.400e+00]]",34220,357,67,12,241,6,116,6
74,86.8,57.8,"[[34.8 26.8]
 [ 0.8  1.4]]","[[182.2  64.2]
 [  0.    8.8]]",34269,308,68,11,205,8,103,3
76,88.0,67.8,"[[33.8 17.2]
 [ 0.6  1.4]]","[[157.2  46.8]
 [  0.    8. ]]",34322,255,69,10,170,7,85,3
78,88.6,73.8,"[[27.2 12.6]
 [ 0.4  1.4]]","[[124.8  34.4]
 [  0.    7.2]]",34378,199,70,9,134,5,65,4
