Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,72.6,64.2,"[[3.5438e+03 3.3716e+03]
 [3.4000e+00 1.2400e+01]]","[[1.40432e+04 1.36184e+04]
 [2.60000e+00 6.06000e+01]]",0,34577,0,79,23165,54,11412,25
2,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23165,52,11409,27
4,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23164,53,11410,26
6,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23166,51,11408,28
8,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23165,52,11409,27
10,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23160,57,11414,22
12,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23170,47,11404,32
14,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23158,59,11416,20
16,72.8,63.6,"[[3496.6 3418.2]
 [   3.6   12.2]]","[[1.40062e+04 1.36530e+04]
 [2.40000e+00 6.08000e+01]]",3,34574,0,79,23165,52,11409,27
18,72.8,63.4,"[[3497.8 3416.8]
 [   3.6   12.2]]","[[1.40132e+04 1.36452e+04]
 [2.40000e+00 6.08000e+01]]",4,34573,0,79,23170,46,11403,33
20,72.8,63.4,"[[3497.8 3416.8]
 [   3.6   12.2]]","[[1.40132e+04 1.36452e+04]
 [2.40000e+00 6.08000e+01]]",4,34573,0,79,23163,53,11410,26
22,72.8,63.4,"[[3497.8 3416.8]
 [   3.6   12.2]]","[[1.40132e+04 1.36452e+04]
 [2.40000e+00 6.08000e+01]]",4,34573,0,79,23162,54,11411,25
24,72.6,64.2,"[[3.5428e+03 3.3716e+03]
 [3.4000e+00 1.2400e+01]]","[[1.40400e+04 1.36176e+04]
 [2.60000e+00 6.06000e+01]]",5,34572,0,79,23161,55,11411,24
26,72.8,63.4,"[[3466.6 3421.2]
 [   3.6   12.2]]","[[1.39244e+04 1.36268e+04]
 [2.40000e+00 6.08000e+01]]",138,34439,0,79,23076,51,11363,28
28,73.0,64.8,"[[3.4672e+03 3.2640e+03]
 [3.4000e+00 1.2400e+01]]","[[1.35994e+04 1.33254e+04]
 [2.60000e+00 6.06000e+01]]",921,33656,0,79,22546,56,11110,23
30,71.8,63.2,"[[3171.  3270.4]
 [   3.4   12.4]]","[[1.25654e+04 1.32002e+04]
 [2.60000e+00 6.06000e+01]]",2370,32207,0,79,21588,43,10619,36
32,70.8,62.8,"[[2764.6 3013.6]
 [   3.4   12.4]]","[[1.08718e+04 1.22410e+04]
 [2.80000e+00 6.04000e+01]]",5686,28891,0,79,19355,54,9536,25
34,75.6,56.6,"[[2019.6 2157.2]
 [   5.2   10. ]]","[[9.3042e+03 7.4030e+03]
 [2.2000e+00 5.8600e+01]]",13693,20884,3,76,13993,50,6891,26
36,78.6,59.4,"[[1436.2 1222. ]
 [   5.2   10. ]]","[[6.6470e+03 3.9858e+03]
 [2.4000e+00 5.8400e+01]]",21286,13291,3,76,8905,50,4386,26
38,77.8,60.0,"[[848.6 624.6]
 [  5.2   9.2]]","[[3.6632e+03 2.2296e+03]
 [3.0000e+00 5.4600e+01]]",27211,7366,7,72,4938,45,2428,27
40,74.6,58.8,"[[508.  216.2]
 [  6.8   6.4]]","[[2244.   652.8]
 [  14.4   38.4]]",30956,3621,13,66,2427,43,1194,23
42,72.0,58.2,"[[377.4 183.8]
 [  6.    6. ]]","[[1692.8  552. ]
 [  14.6   33.4]]",31771,2806,19,60,1882,38,924,22
44,71.8,59.0,"[[315.2 157.4]
 [  5.4   6. ]]","[[1408.4  482. ]
 [  13.6   32. ]]",32214,2363,22,57,1580,41,783,16
46,75.6,58.0,"[[266.6 146. ]
 [  5.    5.4]]","[[1161.8  488.6]
 [   7.4   34.2]]",32514,2063,27,52,1382,35,681,17
48,72.8,57.0,"[[228.2 136.4]
 [  4.4   5. ]]","[[1036.4  422. ]
 [   9.    28.6]]",32754,1823,32,47,1221,31,602,16
50,74.6,63.2,"[[226.6  98.2]
 [  3.    4.2]]","[[908.8 390.4]
 [  5.8  23. ]]",32953,1624,43,36,1088,24,536,12
52,75.8,63.8,"[[176.8 105.2]
 [  2.4   4.6]]","[[777.4 350.6]
 [  4.6  23.4]]",33167,1410,44,35,941,27,469,8
54,77.8,65.4,"[[151.6  94.6]
 [  1.8   4.8]]","[[667.4 317.4]
 [  3.   23.4]]",33346,1231,46,33,827,19,404,14
56,80.0,64.8,"[[138.8  79.6]
 [  2.    4. ]]","[[617.6 256. ]
 [  2.4  21.6]]",33485,1092,49,30,733,18,359,12
58,81.4,63.0,"[[120.4  71.2]
 [  1.8   3.2]]","[[568.8 197.6]
 [  2.   18. ]]",33619,958,54,25,639,19,319,6
60,80.6,61.6,"[[99.6 63.8]
 [ 1.8  3. ]]","[[475.2 178.4]
 [  2.   17.2]]",33760,817,55,24,548,15,269,9
62,80.4,61.4,"[[89.4 53.6]
 [ 1.8  2.8]]","[[413.  159. ]
 [  1.8  16.6]]",33862,715,56,23,480,14,235,9
64,81.2,61.4,"[[78.  47. ]
 [ 1.8  2.6]]","[[366.4 133.6]
 [  1.6  16. ]]",33952,625,57,22,419,14,206,8
66,81.2,64.2,"[[70.6 39.2]
 [ 1.4  2.6]]","[[326.  113.2]
 [  1.8  14.2]]",34028,549,59,20,364,17,185,3
68,77.2,60.6,"[[60.  36.4]
 [ 1.2  2. ]]","[[290.8  94.8]
 [  2.6  10.2]]",34095,482,63,16,324,9,158,7
70,74.6,67.2,"[[57.4 26.2]
 [ 1.   2. ]]","[[256.6  77.8]
 [  3.2   8.8]]",34159,418,64,15,282,8,136,7
72,81.8,72.4,"[[54.  17.4]
 [ 0.6  1.8]]","[[220.8  64.8]
 [  1.2   8.4]]",34220,357,67,12,241,6,116,6
74,80.4,72.0,"[[46.  15.6]
 [ 0.6  1.6]]","[[191.8  54.6]
 [  1.4   7.4]]",34269,308,68,11,206,7,102,4
76,88.2,73.6,"[[39.6 11.4]
 [ 0.6  1.4]]","[[168.6  35.4]
 [  0.4   7.6]]",34322,255,69,10,172,5,83,5
78,90.2,74.2,"[[31.6  8.2]
 [ 0.6  1.2]]","[[134.2  25. ]
 [  0.2   7. ]]",34378,199,70,9,134,5,65,4
