Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,61.8,"[[6.6176e+03 2.9780e+02]
 [1.1200e+01 4.6000e+00]]","[[27267.2   394.4]
 [    0.     63.2]]",0,34577,0,79,23160,59,11417,20
2,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23166,51,11408,28
4,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23169,48,11405,31
6,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23162,55,11412,24
8,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23155,62,11419,17
10,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23167,50,11407,29
12,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23168,49,11406,30
14,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23160,57,11414,22
16,99.0,63.2,"[[6.6254e+03 2.8940e+02]
 [1.0800e+01 5.0000e+00]]","[[27259.4   399.8]
 [    0.     63.2]]",3,34574,0,79,23158,59,11416,20
18,99.0,63.2,"[[6.5794e+03 3.3520e+02]
 [1.0800e+01 5.0000e+00]]","[[27262.8   395.6]
 [    0.     63.2]]",4,34573,0,79,23154,62,11419,17
20,99.0,63.2,"[[6.5794e+03 3.3520e+02]
 [1.0800e+01 5.0000e+00]]","[[27262.8   395.6]
 [    0.     63.2]]",4,34573,0,79,23165,51,11408,28
22,99.0,63.2,"[[6.5794e+03 3.3520e+02]
 [1.0800e+01 5.0000e+00]]","[[27262.8   395.6]
 [    0.     63.2]]",4,34573,0,79,23167,49,11406,30
24,99.0,62.0,"[[6.6524e+03 2.6200e+02]
 [1.1200e+01 4.6000e+00]]","[[27269.2   388.4]
 [    0.     63.2]]",5,34572,0,79,23156,60,11416,19
26,98.8,63.0,"[[6.5878e+03 3.0000e+02]
 [1.0800e+01 5.0000e+00]]","[[27134.8   416.4]
 [    0.     63.2]]",138,34439,0,79,23078,49,11361,30
28,98.8,67.4,"[[6.4322e+03 2.9900e+02]
 [9.4000e+00 6.4000e+00]]","[[26506.8   418. ]
 [    0.     63.2]]",921,33656,0,79,22551,51,11105,28
30,98.8,60.6,"[[6.1114e+03 3.3000e+02]
 [1.1400e+01 4.4000e+00]]","[[25389.6   376. ]
 [    0.     63.2]]",2370,32207,0,79,21579,52,10628,27
32,98.8,62.8,"[[5.4862e+03 2.9200e+02]
 [1.0800e+01 5.0000e+00]]","[[22728.2   384.6]
 [    0.     63.2]]",5686,28891,0,79,19355,54,9536,25
34,99.0,53.0,"[[3.8192e+03 3.5760e+02]
 [1.2800e+01 2.4000e+00]]","[[16494.2   213. ]
 [    0.     60.8]]",13693,20884,3,76,13998,45,6886,31
36,99.0,58.4,"[[2390.8  267.4]
 [  11.     4.2]]","[[10463.    169.8]
 [    0.     60.8]]",21286,13291,3,76,8898,57,4393,19
38,98.4,58.8,"[[1305.   168.2]
 [  10.     4.4]]","[[5780.8  112. ]
 [   0.    57.6]]",27211,7366,7,72,4939,44,2427,28
40,98.0,52.6,"[[638.8  85.4]
 [ 10.8   2.4]]","[[2813.8   83. ]
 [   0.    52.8]]",30956,3621,13,66,2422,48,1199,18
42,98.0,55.6,"[[478.2  83. ]
 [  8.8   3.2]]","[[2171.8   73. ]
 [   0.    48. ]]",31771,2806,19,60,1873,47,933,13
44,97.8,59.4,"[[381.6  91. ]
 [  7.    4.4]]","[[1831.6   58.8]
 [   0.    45.6]]",32214,2363,22,57,1589,32,774,25
46,98.0,59.8,"[[335.8  76.8]
 [  6.4   4. ]]","[[1600.4   50. ]
 [   0.    41.6]]",32514,2063,27,52,1388,29,675,23
48,98.4,59.6,"[[320.4  44.2]
 [  6.4   3. ]]","[[1420.6   37.8]
 [   0.    37.6]]",32754,1823,32,47,1218,34,605,13
50,98.6,56.4,"[[294.6  30.2]
 [  5.6   1.6]]","[[1275.8   23.4]
 [   0.    28.8]]",32953,1624,43,36,1086,26,538,10
52,98.2,54.8,"[[223.2  58.8]
 [  4.8   2.2]]","[[1104.6   23.4]
 [   0.    28. ]]",33167,1410,44,35,947,21,463,14
54,98.6,66.4,"[[205.6  40.6]
 [  3.2   3.4]]","[[967.4  17.4]
 [  0.   26.4]]",33346,1231,46,33,825,21,406,12
56,98.8,61.8,"[[177.6  40.8]
 [  3.4   2.6]]","[[862.2  11.4]
 [  0.   24. ]]",33485,1092,49,30,734,17,358,13
58,99.2,60.0,"[[163.4  28.2]
 [  3.2   1.8]]","[[761.6   4.8]
 [  0.   20. ]]",33619,958,54,25,647,11,311,14
60,99.2,63.2,"[[140.8  22.6]
 [  2.8   2. ]]","[[651.    2.6]
 [  0.   19.2]]",33760,817,55,24,547,16,270,8
62,99.6,73.8,"[[120.6  22.4]
 [  1.6   3. ]]","[[570.8   1.2]
 [  0.   18.4]]",33862,715,56,23,479,15,236,8
