Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,80.0,71.6,"[[4.4398e+03 2.4798e+03]
 [2.4000e+00 9.2000e+00]]","[[1.69766e+04 1.07018e+04]
 [2.00000e-01 4.62000e+01]]",0,34598,0,58,23184,35,11414,23
2,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23177,41,11419,17
4,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23177,41,11419,17
6,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23179,39,11417,19
8,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23182,36,11414,22
10,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23178,40,11418,18
12,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23182,36,11414,22
14,80.2,74.0,"[[4.5008e+03 2.4184e+03]
 [1.8000e+00 9.8000e+00]]","[[16989.4 10687.4]
 [    0.     46.4]]",2,34596,0,58,23179,39,11417,19
16,80.0,71.4,"[[4.4256e+03 2.4842e+03]
 [2.4000e+00 9.2000e+00]]","[[1.69330e+04 1.07062e+04]
 [2.00000e-01 4.62000e+01]]",49,34549,0,58,23148,38,11401,20
18,79.8,73.4,"[[4.3794e+03 2.4486e+03]
 [1.8000e+00 9.8000e+00]]","[[16623.6 10688.4]
 [    0.     46.4]]",458,34140,0,58,22875,37,11265,21
20,79.6,73.2,"[[4.1694e+03 2.4296e+03]
 [1.8000e+00 9.8000e+00]]","[[15902.2 10493.8]
 [    0.     46.4]]",1603,32995,0,58,22105,40,10890,18
22,79.2,72.4,"[[3.8746e+03 2.3546e+03]
 [1.8000e+00 9.8000e+00]]","[[14800.8 10116. ]
 [    0.     46.4]]",3452,31146,0,58,20868,38,10278,20
24,78.0,68.8,"[[3.3292e+03 2.3236e+03]
 [2.4000e+00 9.2000e+00]]","[[1.29792e+04 9.63200e+03]
 [2.00000e-01 4.62000e+01]]",6334,28264,0,58,18937,38,9327,20
26,78.2,70.6,"[[2.8674e+03 2.0118e+03]
 [1.8000e+00 9.8000e+00]]","[[11177.8  8339. ]
 [    0.     46.4]]",10202,24396,0,58,16349,35,8047,23
28,82.2,62.0,"[[2238.  1359.6]
 [   3.2    5.2]]","[[9432.  4958.4]
 [   0.    33.6]]",16610,17988,16,42,12057,23,5931,19
30,83.0,62.6,"[[1573.4  828.4]
 [   3.4    5. ]]","[[7.0510e+03 2.5562e+03]
 [2.0000e+00 3.1600e+01]]",22589,12009,16,42,8043,31,3966,11
32,82.6,64.0,"[[949.2 496.6]
 [  2.8   4.6]]","[[4.2048e+03 1.5784e+03]
 [2.0000e+00 2.7600e+01]]",27369,7229,21,37,4844,24,2385,13
34,86.0,62.8,"[[617.  255.8]
 [  2.6   2.8]]","[[2.677e+03 8.142e+02]
 [8.000e-01 2.080e+01]]",30234,4364,31,27,2925,16,1439,11
36,87.0,73.6,"[[478.2 194. ]
 [  1.2   4. ]]","[[2.0974e+03 5.9140e+02]
 [6.0000e-01 2.0200e+01]]",31237,3361,32,26,2249,20,1112,6
38,89.4,77.0,"[[429. 143.]
 [  1.   4.]]","[[1.873e+03 4.150e+02]
 [4.000e-01 1.960e+01]]",31738,2860,33,25,1918,14,942,11
40,88.2,73.6,"[[421.   79.6]
 [  1.8   3.2]]","[[1770.8  231.6]
 [   2.2   17.8]]",32095,2503,33,25,1675,18,828,7
42,87.0,73.2,"[[360.2  72.2]
 [  1.8   3.2]]","[[1512.2  217.4]
 [   2.4   17.6]]",32436,2162,33,25,1449,16,713,9
44,86.4,73.0,"[[315.2  65. ]
 [  1.8   3.2]]","[[1320.6  200.2]
 [   2.6   17.4]]",32697,1901,33,25,1274,16,627,9
46,86.2,73.2,"[[275.6  57. ]
 [  1.8   3.2]]","[[1151.8  178.6]
 [   2.6   17.4]]",32935,1663,33,25,1112,18,551,7
48,87.6,66.2,"[[237.4  47.6]
 [  2.    2. ]]","[[978.4 161.6]
 [  1.6  14.4]]",33173,1425,38,20,956,12,469,8
50,87.6,74.8,"[[190.8  56.8]
 [  0.8   2. ]]","[[7.764e+02 2.140e+02]
 [2.000e-01 1.100e+01]]",33360,1238,44,14,831,7,407,7
52,88.6,78.4,"[[165.6  48.8]
 [  0.4   2. ]]","[[675.2 182.4]
 [  0.    9.6]]",33526,1072,46,12,717,9,355,3
54,90.4,79.2,"[[144.6  38.8]
 [  0.4   1.6]]","[[599.2 134.4]
 [  0.    8. ]]",33681,917,48,10,611,10,306,0
56,88.2,81.8,"[[131.8  24.6]
 [  0.4   1.2]]","[[5.074e+02 1.182e+02]
 [2.000e-01 6.200e+00]]",33816,782,50,8,525,4,257,4
58,99.4,79.8,"[[133.6   0.4]
 [  0.4   0.6]]","[[535.2   0.8]
 [  0.    4. ]]",33928,670,53,5,450,2,220,3
60,62.5,20.0,"[[22.8  0. ]
 [ 0.2  0. ]]","[[92.   0. ]
 [ 0.   0.2]]",34024,574,56,2,385,0,189,2
62,44.44444444444444,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34107,491,57,1,329,0,162,1
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34190,408,58,0,273,0,135,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34258,340,58,0,227,0,113,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34324,274,58,0,183,0,91,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34372,226,58,0,151,0,75,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34418,180,58,0,120,0,60,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34452,146,58,0,97,0,49,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34483,115,58,0,77,0,38,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34493,105,58,0,70,0,35,0
