Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,74.8,50.8,"[[5.064e+03 1.853e+03]
 [1.000e+01 4.200e+00]]","[[2.42714e+04 3.39660e+03]
 [2.12000e+01 3.56000e+01]]",0,34585,0,71,23175,44,11410,27
2,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23168,50,11415,21
4,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23167,51,11416,20
6,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23169,49,11414,22
8,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23167,51,11416,20
10,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23164,54,11419,17
12,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23173,45,11410,26
14,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23174,44,11409,27
16,75.2,50.6,"[[5.0946e+03 1.8152e+03]
 [1.0200e+01 4.0000e+00]]","[[2.41066e+04 3.53260e+03]
 [2.04000e+01 3.64000e+01]]",36,34549,0,71,23151,44,11398,27
18,76.6,56.6,"[[4164.6 1433.4]
 [   8.     5.4]]","[[1.9684e+04 2.7080e+03]
 [1.8000e+01 3.5600e+01]]",6595,27990,4,67,18757,41,9233,26
20,71.0,45.2,"[[2510.8 1297.8]
 [   9.     3. ]]","[[11294.6  3939.8]
 [   15.     33. ]]",15542,19043,11,60,12761,38,6282,22
22,72.8,65.2,"[[1910.2  505.4]
 [   4.8    4.8]]","[[8326.6 1335.8]
 [  15.2   23.2]]",22507,12078,23,48,8093,31,3985,17
24,73.6,57.8,"[[567.4 390.8]
 [  2.8   4. ]]","[[2845.4  987.4]
 [   7.    20.2]]",29794,4791,37,34,3212,20,1579,14
26,75.6,56.4,"[[336.4 325.6]
 [  2.4   3.8]]","[[1749.2  898.8]
 [   3.4   21.4]]",31275,3310,40,31,2215,23,1095,8
28,74.4,53.0,"[[241.  271.8]
 [  2.4   3.4]]","[[1299.2  752. ]
 [   3.2   20. ]]",32021,2564,42,29,1721,16,843,13
30,73.4,59.6,"[[187.2 242.6]
 [  1.2   3.2]]","[[8.592e+02 8.600e+02]
 [4.000e-01 1.720e+01]]",32436,2149,49,22,1440,14,709,8
32,71.0,62.4,"[[165.6 196. ]
 [  0.8   3.4]]","[[6.734e+02 7.730e+02]
 [6.000e-01 1.620e+01]]",32777,1808,50,21,1213,12,595,9
34,75.6,58.8,"[[148.6 158. ]
 [  1.2   2.6]]","[[638.6 587.8]
 [  0.   15.2]]",33052,1533,52,19,1028,11,505,8
36,73.2,58.8,"[[122.8 131.2]
 [  1.    2.8]]","[[525.8 490.2]
 [  0.6  14.6]]",33315,1270,52,19,849,14,421,5
38,74.8,58.0,"[[ 99.  113.8]
 [  1.2   2.6]]","[[432.2 419. ]
 [  0.   15.2]]",33521,1064,52,19,715,10,349,9
40,71.8,54.8,"[[75.6 99. ]
 [ 1.2  2.4]]","[[311.4 387. ]
 [  0.   14.4]]",33712,873,53,18,582,14,291,4
42,68.0,57.6,"[[67.6 70. ]
 [ 1.   2. ]]","[[220.2 330.2]
 [  0.4  11.6]]",33897,688,56,15,460,11,228,4
44,69.4,57.0,"[[58.6 56.4]
 [ 0.8  1.8]]","[[209.2 250.8]
 [  0.6   9.8]]",34010,575,58,13,385,8,190,5
46,78.2,62.0,"[[71.2 24. ]
 [ 0.6  1. ]]","[[252.8 128. ]
 [  0.6   5.8]]",34109,476,63,8,321,3,155,5
