Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,58.8,"[[5.8144e+03 1.1026e+03]
 [9.4000e+00 4.8000e+00]]","[[27265.2   402.8]
 [    0.     56.8]]",0,34585,0,71,23174,45,11411,26
2,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23174,44,11409,27
4,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23178,40,11405,31
6,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23168,50,11415,21
8,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23175,43,11408,28
10,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23161,57,11422,14
12,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23178,40,11405,31
14,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23175,43,11408,28
16,99.0,57.4,"[[5.7458e+03 1.1640e+03]
 [9.4000e+00 4.8000e+00]]","[[27244.4   394.8]
 [    0.     56.8]]",36,34549,0,71,23148,47,11401,24
18,99.0,57.4,"[[4.7708e+03 8.2720e+02]
 [9.4000e+00 4.0000e+00]]","[[22120.6   271.4]
 [    0.     53.6]]",6595,27990,4,67,18757,41,9233,26
20,99.0,56.4,"[[3246.4  562.2]
 [   8.6    3.4]]","[[15102.8   131.6]
 [    0.     48. ]]",15542,19043,11,60,12756,43,6287,17
22,99.2,54.4,"[[1851.6  564. ]
 [   6.4    3.2]]","[[9585.6   76.8]
 [   0.    38.4]]",22507,12078,23,48,8092,32,3986,16
24,99.0,55.8,"[[913.4  44.8]
 [  5.6   1.2]]","[[3803.4   29.4]
 [   0.    27.2]]",29794,4791,37,34,3209,23,1582,11
26,99.0,61.0,"[[613.8  48.2]
 [  4.4   1.8]]","[[2636.2   11.8]
 [   0.    24.8]]",31275,3310,40,31,2217,21,1093,10
28,99.0,63.0,"[[477.   35.8]
 [  4.    1.8]]","[[2046.4    4.8]
 [   0.    23.2]]",32021,2564,42,29,1721,16,843,13
30,99.6,50.4,"[[4.136e+02 1.620e+01]
 [4.200e+00 2.000e-01]]","[[1.7186e+03 6.0000e-01]
 [0.0000e+00 1.7600e+01]]",32436,2149,49,22,1446,8,703,14
32,99.6,62.6,"[[335.8  25.8]
 [  2.8   1.4]]","[[1.4458e+03 6.0000e-01]
 [0.0000e+00 1.6800e+01]]",32777,1808,50,21,1208,17,600,4
34,100.0,66.8,"[[288.6  18. ]
 [  2.4   1.4]]","[[1226.4    0. ]
 [   0.    15.2]]",33052,1533,52,19,1028,11,505,8
