Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,90.8,71.0,"[[5.6868e+03 1.2302e+03]
 [5.6000e+00 8.6000e+00]]","[[2.438e+04 3.288e+03]
 [3.200e+00 5.360e+01]]",0,34585,0,71,23168,51,11417,20
2,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23170,48,11413,23
4,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23175,43,11408,28
6,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23165,53,11418,18
8,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23167,51,11416,20
10,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23168,50,11415,21
12,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23175,43,11408,28
14,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23166,52,11417,19
16,91.0,70.6,"[[5728.2 1188.4]
 [   5.8    8.4]]","[[2.43788e+04 3.28760e+03]
 [3.00000e+00 5.38000e+01]]",2,34583,0,71,23172,46,11411,25
18,90.8,70.6,"[[5586.6 1217.8]
 [   5.6    8.6]]","[[2.39998e+04 3.21780e+03]
 [3.20000e+00 5.36000e+01]]",563,34022,0,71,22794,48,11228,23
20,94.6,61.6,"[[3594.6  731. ]
 [   7.6    5.4]]","[[1.5873e+04 1.4294e+03]
 [8.0000e-01 5.1200e+01]]",12957,21628,6,65,14490,44,7138,21
