Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,74.8,50.8,"[[5.064e+03 1.853e+03]
 [1.000e+01 4.200e+00]]","[[2.42714e+04 3.39660e+03]
 [2.12000e+01 3.56000e+01]]",0,34585,0,71,23172,47,11413,24
2,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23165,53,11418,18
4,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23168,50,11415,21
6,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23165,53,11418,18
8,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23172,46,11411,25
10,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23170,48,11413,23
12,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23172,46,11411,25
14,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23179,39,11404,32
16,75.6,50.6,"[[5.0816e+03 1.8350e+03]
 [1.0200e+01 4.0000e+00]]","[[2.4210e+04 3.4564e+03]
 [2.0400e+01 3.6400e+01]]",2,34583,0,71,23172,46,11411,25
18,74.8,51.2,"[[5.0276e+03 1.7768e+03]
 [1.0000e+01 4.2000e+00]]","[[2.38086e+04 3.40900e+03]
 [2.10000e+01 3.58000e+01]]",563,34022,0,71,22797,45,11225,26
20,70.8,42.0,"[[2660.2 1665.4]
 [  10.     3. ]]","[[12492.8  4809.6]
 [   15.4    36.6]]",12957,21628,6,65,14489,45,7139,20
22,73.8,48.0,"[[1972.6 1070.8]
 [   8.2    3.8]]","[[8873.4 3300.2]
 [  11.6   36.4]]",19368,15217,11,60,10199,36,5018,24
24,72.8,70.4,"[[1048.6  344.2]
 [   2.6    4.8]]","[[4257.4 1313.8]
 [   9.    20.6]]",27621,6964,34,37,4664,26,2300,11
26,73.6,52.8,"[[369.6 425.8]
 [  2.4   4. ]]","[[1925.8 1255.8]
 [   3.2   22.4]]",30608,3977,39,32,2667,19,1310,13
