Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,58.8,"[[5.8144e+03 1.1026e+03]
 [9.4000e+00 4.8000e+00]]","[[27265.2   402.8]
 [    0.     56.8]]",0,34585,0,71,23173,46,11412,25
2,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23169,49,11414,22
4,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23169,49,11414,22
6,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23170,48,11413,23
8,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23175,43,11408,28
10,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23170,48,11413,23
12,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23165,53,11418,18
14,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23176,42,11407,29
16,99.0,63.4,"[[5698.8 1217.8]
 [   7.8    6.4]]","[[27269.2   397.2]
 [    0.     56.8]]",2,34583,0,71,23174,44,11409,27
18,99.0,63.2,"[[5533.  1271.4]
 [   7.6    6.6]]","[[26800.4   417.2]
 [    0.     56.8]]",563,34022,0,71,22790,52,11232,19
20,99.0,59.4,"[[3786.6  539. ]
 [   8.8    4.2]]","[[17121.2   181.2]
 [    0.     52. ]]",12957,21628,6,65,14487,47,7141,18
22,99.0,49.4,"[[2.4756e+03 5.6780e+02]
 [9.8000e+00 2.2000e+00]]","[[12048.6   125. ]
 [    0.     48. ]]",19368,15217,11,60,10189,46,5028,14
24,99.0,58.6,"[[1144.6  248.2]
 [   4.8    2.6]]","[[5532.4   38.8]
 [   0.    29.6]]",27621,6964,34,37,4663,27,2301,10
26,99.0,61.0,"[[720.8  74.6]
 [  4.2   2.2]]","[[3162.    19.6]
 [   0.    25.6]]",30608,3977,39,32,2667,19,1310,13
28,99.0,63.0,"[[551.4  39.2]
 [  4.    2.2]]","[[2352.2   10.2]
 [   0.    24.8]]",31632,2953,40,31,1977,22,976,9
30,99.2,61.2,"[[464.4  22.2]
 [  3.6   1.4]]","[[1942.2    4.2]
 [   0.    20. ]]",32152,2433,46,25,1626,20,807,5
32,99.2,61.2,"[[367.8  35.6]
 [  3.    1.4]]","[[1609.     4.6]
 [   0.    17.6]]",32568,2017,49,22,1351,15,666,7
34,100.0,68.8,"[[288.4  35.8]
 [  2.    2. ]]","[[1296.8    0. ]
 [   0.    16. ]]",32964,1621,51,20,1085,14,536,6
36,100.0,57.4,"[[242.2  25.6]
 [  2.8   1. ]]","[[1071.2    0. ]
 [   0.    15.2]]",33246,1339,52,19,899,10,440,9
38,100.0,65.8,"[[206.    9.4]
 [  2.2   1.4]]","[[861.6   0. ]
 [  0.   14.4]]",33508,1077,53,18,721,12,356,6
40,100.0,63.6,"[[159.4  12.2]
 [  2.4   1.2]]","[[686.4   0. ]
 [  0.   14.4]]",33727,858,53,18,575,11,283,7
42,100.0,60.8,"[[119.8  10. ]
 [  2.    0.6]]","[[519.2   0. ]
 [  0.   10.4]]",33936,649,58,13,435,8,214,5
44,100.0,76.2,"[[99.2  7.6]
 [ 0.8  0.8]]","[[427.2   0. ]
 [  0.    6.4]]",34051,534,63,8,355,8,179,0
46,100.0,75.8,"[[83.2  7. ]
 [ 0.6  0.8]]","[[360.8   0. ]
 [  0.    5.6]]",34134,451,64,7,301,5,150,2
48,83.33333333333333,67.2,"[[14.8  0. ]
 [ 0.   0.2]]","[[60.   0. ]
 [ 0.   0.6]]",34211,374,67,4,251,2,123,2
50,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34279,306,71,0,205,0,101,0
52,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34345,240,71,0,160,0,80,0
54,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34408,177,71,0,118,0,59,0
56,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34452,133,71,0,89,0,44,0
58,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34476,109,71,0,73,0,36,0
60,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34489,96,71,0,64,0,32,0
62,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34497,88,71,0,58,0,30,0
64,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34505,80,71,0,53,0,27,0
66,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34510,75,71,0,50,0,25,0
68,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34512,73,71,0,48,0,25,0
70,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34517,68,71,0,45,0,23,0
72,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
74,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34518,67,71,0,44,0,23,0
76,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34520,65,71,0,43,0,22,0
78,0.0,0.0,"[[0, 0], [0, 0]]","[[0, 0], [0, 0]]",34521,64,71,0,42,0,22,0
