Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,100.0,54.0,"[[6.881e+03 3.740e+01]
 [1.160e+01 1.200e+00]]","[[27673.6     0. ]
 [    0.     51.2]]",0,34592,0,64,23180,39,11412,25
2,100.0,53.6,"[[6.8776e+03 4.0400e+01]
 [1.1600e+01 1.2000e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23174,44,11416,20
4,100.0,53.6,"[[6.87e+03 4.80e+01]
 [1.16e+01 1.20e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23169,49,11421,15
6,100.0,53.6,"[[6.8774e+03 4.0600e+01]
 [1.1600e+01 1.2000e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23178,40,11412,24
8,100.0,53.6,"[[6.871e+03 4.700e+01]
 [1.160e+01 1.200e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23173,45,11417,19
10,100.0,53.6,"[[6.8794e+03 3.8600e+01]
 [1.1600e+01 1.2000e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23175,43,11415,21
12,100.0,53.6,"[[6.869e+03 4.900e+01]
 [1.160e+01 1.200e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23185,33,11405,31
14,100.0,53.6,"[[6.8698e+03 4.8200e+01]
 [1.1600e+01 1.2000e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23176,42,11414,22
16,100.0,53.6,"[[6.8786e+03 3.9400e+01]
 [1.1600e+01 1.2000e+00]]","[[27672.      0. ]
 [    0.     51.2]]",2,34590,0,64,23179,39,11411,25
18,100.0,54.0,"[[6.8662e+03 5.1600e+01]
 [1.1600e+01 1.2000e+00]]","[[27671.2     0. ]
 [    0.     51.2]]",3,34589,0,64,23178,39,11411,25
20,100.0,54.4,"[[6.854e+03 5.180e+01]
 [1.140e+01 1.400e+00]]","[[27623.2     0. ]
 [    0.     51.2]]",63,34529,0,64,23133,44,11396,20
22,100.0,54.6,"[[6.5668e+03 5.1200e+01]
 [1.1400e+01 1.4000e+00]]","[[26472.      0. ]
 [    0.     51.2]]",1502,33090,0,64,22167,46,10923,18
24,100.0,55.2,"[[5.7332e+03 9.6400e+01]
 [1.1200e+01 1.6000e+00]]","[[23318.4     0. ]
 [    0.     51.2]]",5444,29148,0,64,19532,40,9616,24
26,100.0,49.6,"[[4.0442e+03 5.1400e+01]
 [1.2200e+01 2.0000e-01]]","[[16382.4     0. ]
 [    0.     49.6]]",14114,20478,2,62,13724,37,6754,25
28,100.0,50.0,"[[2.4078e+03 1.1460e+02]
 [1.1800e+01 6.0000e-01]]","[[10089.6     0. ]
 [    0.     49.6]]",21980,12612,2,62,8450,41,4162,21
30,100.0,55.6,"[[1333.2   80.8]
 [   8.     1.6]]","[[5656.     0. ]
 [   0.    38.4]]",27522,7070,16,48,4737,32,2333,16
32,100.0,60.6,"[[763.2  44.8]
 [  5.8   2.2]]","[[3232.    0.]
 [   0.   32.]]",30552,4040,24,40,2709,24,1331,16
34,100.0,62.4,"[[584.8  56.8]
 [  4.4   2.4]]","[[2566.4    0. ]
 [   0.    27.2]]",31384,3208,30,34,2145,27,1063,7
36,100.0,65.6,"[[495.4  46.8]
 [  3.8   2.6]]","[[2168.8    0. ]
 [   0.    25.6]]",31881,2711,32,32,1812,25,899,7
38,100.0,57.4,"[[427.2  36.4]
 [  4.    1.4]]","[[1854.4    0. ]
 [   0.    21.6]]",32274,2318,37,27,1551,20,767,7
