Threshold,TrainAUC,TestAUC,Test CM,Train CM,NoRain_NoCloud,NoRain_Cloud,Rain_NoCloud,Rain_Cloud,S0train,S1train,S0test,S1test
0,99.0,60.8,"[[6.7044e+03 2.1400e+02]
 [9.6000e+00 3.2000e+00]]","[[27417.2   256.4]
 [    0.     51.2]]",0,34592,0,64,23174,45,11418,19
2,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23178,40,11412,24
4,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23173,45,11417,19
6,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23177,41,11413,23
8,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23175,43,11415,21
10,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23180,38,11410,26
12,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23170,48,11420,16
14,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23178,40,11412,24
16,99.0,61.2,"[[6.7132e+03 2.0480e+02]
 [9.4000e+00 3.4000e+00]]","[[27417.2   254.8]
 [    0.     51.2]]",2,34590,0,64,23179,39,11411,25
18,99.0,59.6,"[[6.7096e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27412.8   258.4]
 [    0.     51.2]]",3,34589,0,64,23174,43,11415,21
20,99.0,59.6,"[[6.6976e+03 2.0820e+02]
 [9.8000e+00 3.0000e+00]]","[[27365.8   257.4]
 [    0.     51.2]]",63,34529,0,64,23130,47,11399,17
22,99.0,62.8,"[[6.409e+03 2.090e+02]
 [9.000e+00 3.800e+00]]","[[26224.6   247.4]
 [    0.     51.2]]",1502,33090,0,64,22169,44,10921,20
24,99.0,60.0,"[[5.604e+03 2.256e+02]
 [9.600e+00 3.200e+00]]","[[23092.4   226. ]
 [    0.     51.2]]",5444,29148,0,64,19526,46,9622,18
26,99.0,53.0,"[[3.9368e+03 1.5880e+02]
 [1.1000e+01 1.4000e+00]]","[[16233.6   148.8]
 [    0.     49.6]]",14114,20478,2,62,13726,35,6752,27
28,99.0,49.8,"[[2.3332e+03 1.8920e+02]
 [1.1400e+01 1.0000e+00]]","[[9973.8  115.8]
 [   0.    49.6]]",21980,12612,2,62,8452,39,4160,23
30,99.2,50.2,"[[1.2832e+03 1.3080e+02]
 [8.6000e+00 1.0000e+00]]","[[5616.    40. ]
 [   0.    38.4]]",27522,7070,16,48,4740,29,2330,19
32,99.0,58.0,"[[741.  67.]
 [  6.   2.]]","[[3220.2   11.8]
 [   0.    32. ]]",30552,4040,24,40,2709,24,1331,16
34,99.0,62.2,"[[597.2  44.4]
 [  4.6   2.2]]","[[2555.6   10.8]
 [   0.    27.2]]",31384,3208,30,34,2149,23,1059,11
36,99.0,60.6,"[[497.8  44.4]
 [  4.4   2. ]]","[[2161.4    7.4]
 [   0.    25.6]]",31881,2711,32,32,1812,25,899,7
38,99.8,65.4,"[[423.8  39.8]
 [  3.    2.4]]","[[1852.     2.4]
 [   0.    21.6]]",32274,2318,37,27,1554,17,764,10
40,99.8,69.0,"[[339.4  51.4]
 [  2.6   2.8]]","[[1561.2    2. ]
 [   0.    21.6]]",32638,1954,37,27,1307,20,647,7
42,100.0,59.0,"[[306.4  25.4]
 [  2.    0.8]]","[[1327.2    0. ]
 [   0.    11.2]]",32933,1659,50,14,1107,13,552,1
